dataset,arch,class,n_pred_target,low_support,rank_drift,pred_mass_drop,abs_z_drift,obs_drift,null_mean,null_sd,abs_z_confidence,b_confidence_shift,b_entropy_shift,coverage,undercoverage,failing
ugr16,mlp,scan11,40035,False,0.10848697045257816,0.012045833333333339,27.43657511217181,0.10848697045257816,0.010680828082651226,0.0035648087259454175,17.031040858764626,0.018961579440929355,0.04098266394599592,0.5350233333333333,0.41497666666666666,1
ugr16,mlp,scan44,61333,False,0.13292873457068682,-0.012549166666666667,42.46001268566572,0.13292873457068682,0.009183834800400296,0.0029143867828391435,20.435730297796486,0.02602292726661115,0.026820530216088934,0.7990233333333333,0.15097666666666665,1
ugr16,mlp,background,222032,False,0.06799295907366792,-0.012880000000000003,37.8794421517578,0.06799295907366792,0.004496875728242338,0.0016762676464726935,43.236339890356675,0.01884277053275618,0.037795019060407664,0.9491499999999999,0.0008500000000000174,0
ugr16,mlp,dos,50187,False,0.01753165729661689,-0.00015083333333335003,2.896540900324669,0.01753165729661689,0.008478991497719525,0.0031253367759739438,7.407090216200221,0.0008942970335815703,0.003464020664611593,0.9503233333333333,-0.00032333333333334213,0
ugr16,mlp,nerisbotnet,26351,False,0.03155975332287664,0.013539166666666658,5.252519878191223,0.03155975332287664,0.009853239758697094,0.004132590464684634,0.22692421690683387,0.0011244805831467364,0.004222719288261095,0.9472833333333334,0.0027166666666665895,0
ugr16,mlp,scan11,48508,False,0.11933470096003435,0.03423,33.162522228741224,0.11933470096003435,0.009503875804046333,0.003311896013168747,26.514167075856346,0.02714681286830356,0.010245143421382163,0.5350233333333333,0.41497666666666666,1
ugr16,mlp,scan44,52922,False,0.11691970960814924,-0.03473833333333334,28.813741703273354,0.11691970960814924,0.010919817669536465,0.0036787964933610398,7.00688001550377,0.009888176598615517,0.007812189429528049,0.7990233333333333,0.15097666666666665,1
ugr16,mlp,background,222109,False,0.06627616082350177,-0.013155833333333256,40.58097202208621,0.06627616082350177,0.00423039046172178,0.0015289375111077071,43.31576830871162,0.017983679512458273,0.036438533827441444,0.9491499999999999,0.0008500000000000174,0
ugr16,mlp,dos,50205,False,0.018851935786678875,-0.0001791666666666747,3.8328062436723123,0.018851935786678875,0.007481120822182244,0.002966707483131721,1.2041288384073996,0.00031249596748150754,0.0015224762655649433,0.9503233333333333,-0.00032333333333334213,0
ugr16,mlp,nerisbotnet,26430,False,0.033213810387568876,0.013908333333333342,6.935544187866588,0.033213810387568876,0.009480215365210796,0.00342202347493927,4.382033626413015,0.0042154836570604814,0.00893611051419653,0.9472833333333334,0.0027166666666665895,0
ugr16,mlp,scan11,44477,False,0.11972807492867885,0.02217416666666666,36.138713476560596,0.11972807492867885,0.009487457106314963,0.0030504853996494766,8.448828207154447,0.008494427936313498,0.0054127120840781195,0.5350233333333333,0.41497666666666666,1
ugr16,mlp,scan44,56779,False,0.21243436520804612,-0.022747500000000004,60.83886590825939,0.21243436520804612,0.01029905022615453,0.0033224701342509737,29.307613408620544,0.032229630418062594,0.007676810345157659,0.7990233333333333,0.15097666666666665,1
ugr16,mlp,background,222008,False,0.06887847106627781,-0.013619999999999965,41.577609092344076,0.06887847106627781,0.004447302332437024,0.0015496602652340793,40.96025129910325,0.018786010609675774,0.03792672716315251,0.9491499999999999,0.0008500000000000174,0
ugr16,mlp,dos,50167,False,0.01091967517156879,-0.00015083333333332227,0.6617719474100275,0.01091967517156879,0.008648044721688636,0.0034326484505283416,3.4609628890499082,0.0003703146675037017,0.0007938203102919421,0.9503233333333333,-0.00032333333333334213,0
ugr16,mlp,nerisbotnet,26700,False,0.0778396642266872,0.014066666666666658,19.58131080474327,0.0778396642266872,0.009017511274960744,0.003514685693822671,3.342234296734171,0.003822211378654905,0.009544130953464666,0.9472833333333334,0.0027166666666665895,0
ugr16,mlp,scan11,39726,False,0.11063512105596274,0.018501666666666666,28.86039289369821,0.11063512105596274,0.01067635041083907,0.0034635277147231796,3.0763048916894156,0.005931049913589281,0.009227261465131475,0.5350233333333333,0.41497666666666666,1
ugr16,mlp,scan44,61399,False,0.18322764313549117,-0.018797500000000023,56.15305323077229,0.18322764313549117,0.00953485046929698,0.0030932029991738593,28.591325549051025,0.04252911245209301,0.04387979429958361,0.7990233333333333,0.15097666666666665,1
ugr16,mlp,background,222421,False,0.06970970131154375,-0.01270249999999995,38.870215058095646,0.06970970131154375,0.0042884429346064425,0.0016830691129225378,42.59852918237973,0.01888617188537922,0.03794246136612783,0.9491499999999999,0.0008500000000000174,0
ugr16,mlp,dos,50181,False,0.01211777483080076,-0.00013583333333333503,1.523754975951123,0.01211777483080076,0.007706408268221452,0.002895062941353643,1.9368779573658794,0.00040972396406779854,9.982537225244545e-05,0.9503233333333333,-0.00032333333333334213,0
ugr16,mlp,nerisbotnet,25985,False,0.053880559381802307,0.01322083333333332,11.55229467353044,0.053880559381802307,0.010059929545467316,0.0037932403106666237,2.65009064535408,0.0024779757947678283,0.0064334711708564085,0.9472833333333334,0.0027166666666665895,0
ugr16,mlp,scan11,39941,False,0.16379834193192525,0.01743083333333334,47.28373685048151,0.16379834193192525,0.009952697601421952,0.0032536693285682354,22.171491960689192,0.027418364266720285,0.0067742212360072385,0.5350233333333333,0.41497666666666666,1
ugr16,mlp,scan44,61472,False,0.24797351429042874,-0.017813333333333348,80.69833360181941,0.24797351429042874,0.009822326856871956,0.0029511289366722124,39.03719440740112,0.053005032193918944,0.024318446967345253,0.7990233333333333,0.15097666666666665,1
cicids2017,mlp,Benign,153614,False,0.0024096810791470386,-0.5186775495143037,0.8138107707166352,0.0024096810791470386,0.0015343817417738865,0.0010755563441392777,7.081863557270891,0.00017488730053105694,0.0006133824214426959,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,1180,False,0.03149868149628898,0.5186775495143037,3.186325006965428,0.03149868149628898,0.009766198854815729,0.006820547996191606,4.098574054384835,0.00016754982955113906,0.00040623392352202934,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,153399,False,0.001638675997306929,-0.5172473347872888,2.685852490098204,0.001638675997306929,0.0006363271027709871,0.0003731958096102636,5.524352417248284,0.00032805099635735413,0.0007205496650325373,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,1395,False,0.21077958886631704,0.5172473347872888,37.447269682611015,0.21077958886631704,0.00815995948311313,0.005410798466764914,39.59299414923261,0.0047415749167432075,0.0159282595200775,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,153483,False,0.0017080086379141317,-0.5179550794919553,1.7114222106924721,0.0017080086379141317,0.0007334264432146373,0.0005694574889881562,0.7407856607742801,2.4855988244310012e-05,6.678654269269877e-05,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,1311,False,0.1345280608164011,0.5179550794919553,15.682676435776512,0.1345280608164011,0.010674896639447713,0.00789745071156414,31.34216700409819,0.0058604723851776175,0.011229699229515052,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155100,False,0.00457926049073391,-0.48323325552069324,17.376284109959624,0.00457926049073391,0.0004355246458851107,0.00023847076962063026,15.031356634800263,0.0010220860816527733,0.0023628533058332886,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5520,False,0.23477334110046072,0.48323325552069313,92.46275437158678,0.23477334110046072,0.0042322702077706555,0.0024933398584060986,101.20736968685411,0.03130634085469275,0.08489797824341262,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,156493,False,0.01389761142056184,-0.491863868975619,23.814378210899765,0.01389761142056184,0.0007668383174351867,0.0005513800522877704,8.213600826440466,0.0002593415386749065,0.0008501031296996291,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,4127,False,0.2496964573586737,0.49186386897561907,136.70205011270255,0.2496964573586737,0.003406268999701258,0.0018016568746110327,123.93347846188448,0.04801303159862491,0.11805573146518307,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155567,False,0.0027926611422888978,-0.4861407390221251,12.50369546264412,0.0027926611422888978,0.0003859665231434642,0.00019247866571411976,9.664784999251792,0.0009259370664240762,0.0017241520085921201,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5053,False,0.047694438947160106,0.4861407390221251,36.78313609858722,0.047694438947160106,0.002464227664225714,0.0012296453233815376,41.80361546251195,0.010568761727767328,0.0220915123483519,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,157524,False,0.009280856572645374,-0.46840996352750647,24.33260048310779,0.009280856572645374,0.0006840813720682388,0.0003533027719969841,22.38453987690052,0.0043020599100771495,0.006172196519443764,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,7094,False,0.1540746336112815,0.4684099635275064,51.6629416617222,0.1540746336112815,0.003682700271948924,0.0029110214885568557,3.28669062152079,8.741317766591816e-05,0.0002482395275006611,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,157963,False,0.007247417196654055,-0.47107674358801016,21.65713097825192,0.007247417196654055,0.0006741644813108799,0.00030351447391365144,16.629588096630762,0.0028765640437797835,0.004463474590237208,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,6655,False,0.14228753770602737,0.4710767435880101,50.9005352605791,0.14228753770602737,0.004786346959757279,0.002701370232009339,56.94945619378256,0.011359580233435973,0.027108611956164846,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,157432,False,0.0012839767140846443,-0.46797879423196315,8.526158591389912,0.0012839767140846443,0.00028115939033374445,0.00011761654595113778,5.863956711926683,0.000349678854730362,0.0006779444948418614,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,7186,False,0.13818833591998955,0.4679787942319631,55.42228705623154,0.13818833591998955,0.004298270754638239,0.002415816312840108,64.96361871732613,0.021343137104168575,0.05083104155627815,0.6038966666666667,0.3461033333333332,1
ciciot2023,mlp,Benign,17247,False,0.017230695589446343,0.0009005521478845369,1.2175233982537548,0.017230695589446343,0.012659827161748112,0.003754234566870785,0.062390780939954024,0.0023897825249021842,0.00533030124591638,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1050,False,0.06259091532866745,-0.00010664829919832019,0.7912945530817412,0.06259091532866745,0.04992128447920954,0.016011270139691114,0.8343737478847724,0.021631306864211775,0.053014612037764974,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,194808,False,0.0021290092870970834,0.00409128699722755,-1.1838052691814478,0.0021290092870970834,0.003408938519085307,0.0010811991341052585,0.4531750893124208,0.00017681243983769246,0.0005326024649366483,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,73207,False,0.007632682530172796,0.0018751003823698487,0.9753539790709462,0.007632682530172796,0.005904480640392097,0.0017718714711420596,-0.9481546019001359,0.00012095518194188415,0.00039692873859460687,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53940,False,0.0019942734594748344,0.0010504288602226075,-0.8213471924779946,0.0019942734594748344,0.0030327653981144253,0.0012643763175308035,-0.012387974782758491,0.00011822064259459086,0.0003439407700888317,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,79770,False,0.01384813476478014,-0.0029091601403953837,3.9110787342733513,0.01384813476478014,0.006235679454604593,0.0019463825270165224,5.382420678823289,0.005867541337819859,0.012181705332832249,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,32414,False,0.03069862748747143,-0.0022868070138138685,7.977120700753544,0.03069862748747143,0.009396493303903197,0.0026704038941714856,8.260520854687009,0.015561075698217741,0.033058118631737965,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,3738,False,0.11165889576804511,-0.0026147529342970145,8.535420598144754,0.11165889576804511,0.03175832505286759,0.009361058403207992,5.6697592313858785,0.036540153938198205,0.08731397931720819,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16261,False,0.014780473229304703,0.0009048588100936741,0.44764235716877526,0.014780473229304703,0.01300316835344454,0.003970367967636411,1.1682078437862309,0.004257467442966623,0.007478491963533118,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,991,False,0.03754577716300639,7.962187212258486e-05,-0.8597613026281463,0.03754577716300639,0.05025054138935816,0.014777083113086661,-0.09655209100598487,0.010041923382903772,0.015066488981322068,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,195612,False,0.0013141806694660363,0.004574514216546588,-1.7611288018429314,0.0013141806694660363,0.003387005073089929,0.001176986261001914,-0.8917184803158164,7.401905860471292e-05,0.0002270579295522955,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,71905,False,0.006231490220710012,0.0013954982976294716,0.2106981021857423,0.006231490220710012,0.005828051410577012,0.0019147719222328138,-1.2161007425152301,5.652114928411667e-05,0.0004436930048111465,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53920,False,0.001781832356808559,0.0010310122703245522,-1.3477582830455834,0.001781832356808559,0.003752024945464072,0.0014618293305557655,-0.6654285046200322,4.98331098052196e-05,0.00015386932003250533,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,80704,False,0.015217263126485303,-0.0036977602463743597,4.858218576199446,0.015217263126485303,0.006062997631289473,0.0018842844041729292,6.59471569113543,0.007289510289587464,0.01598919218764061,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,33271,False,0.0224138298536391,-0.00185017807096792,5.081578798472362,0.0224138298536391,0.008952046837330401,0.0026491339700086152,4.5169839874539806,0.010065461981682011,0.022418002018365246,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,3510,False,0.10317607249015193,-0.002437567149374616,7.019557250735302,0.10317607249015193,0.0321328437573925,0.010120756366125173,5.810187375647439,0.03568208527322603,0.09388491718799419,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16448,False,0.012883722695293032,0.0006720541385088,-0.06511227826027954,0.012883722695293032,0.01310878254214411,0.0034564885896239917,-0.09911635127568987,0.0021255895985181628,0.004650832516918002,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1053,False,0.04106733375026059,2.5946183732204146e-05,-0.24114512284789977,0.04106733375026059,0.044875616704885,0.015792494202864108,-0.8273492006802766,0.003828621676463362,0.0026315119130951303,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,194772,False,0.0010279966077793145,0.004575065113194332,-1.5704644347104142,0.0010279966077793145,0.002733874249359539,0.0010862249433205278,-0.09384332081119706,0.00018073024577680563,0.0002761087388681478,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,73323,False,0.004462255417266109,0.0013994031655610306,-0.5045637721988846,0.004462255417266109,0.005332097879212565,0.0017239494983075975,-0.8408579674287143,0.00020065957481796293,0.00015119162501323058,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53918,False,0.0012852187751777495,0.0010986560717690802,0.7034476119520103,0.0012852187751777495,0.0009991810033856065,0.00040662270641364653,-0.7163172705522454,5.5545185536742814e-05,0.00010909651185496113,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,80173,False,0.016246296021884266,-0.0035585347849902693,5.992733107320458,0.016246296021884266,0.005900176595518514,0.0017264442185365122,6.777800284432324,0.007426551582148222,0.016002610054847488,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,33195,False,0.029003092639467765,-0.0023667776789808997,7.252828117072767,0.029003092639467765,0.009459211221221677,0.0026946566363872386,6.777091234599777,0.013150959372267401,0.028365944771229668,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,3292,False,0.10751624024833728,-0.0018458122087942983,7.625489134457207,0.10751624024833728,0.03313655404757509,0.009754087231553918,7.719095313590801,0.05358428498113832,0.10512373565289446,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16959,False,0.01391804626475035,0.00045015257774087825,0.14662793120593903,0.01391804626475035,0.013301007408071839,0.004208194520673418,-0.5031824037218469,0.001299549777153075,0.003606874704323193,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,969,False,0.046182414735210994,-4.2951591942504835e-05,-0.291420661417583,0.046182414735210994,0.05077703645848037,0.01576628678597926,0.6207250525738851,0.016990075326929976,0.03696959353358786,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,195282,False,0.0016597865761663194,0.003975798641491224,-1.3179618506868551,0.0016597865761663194,0.0033569601744088884,0.0012877258908200475,1.2989310910481815,0.00027619666016431843,0.0005972586468957278,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,72614,False,0.0034784312415866853,0.0018212894451498374,-0.8981915064313645,0.0034784312415866853,0.005004219728143838,0.001698734040159559,-0.8229986288960466,0.00015659741930096338,0.0004903041302133093,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,54020,False,0.002923138853330551,0.0011723768764548975,-0.5730305907316555,0.002923138853330551,0.003775608933813439,0.0014876519583264124,1.9197867394830979,0.00027811341724204297,0.0006327696769561852,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,79247,False,0.011441284204235402,-0.002047335585862925,3.077290273309125,0.011441284204235402,0.006060097444129264,0.0017486770119737672,3.1760044422993925,0.004576803979722488,0.011297984831241559,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,32970,False,0.02320321675972692,-0.0018229372260306492,4.473410358869666,0.02320321675972692,0.009563500292725591,0.003049064443631277,5.730865762812873,0.010421672149392824,0.022599217336007837,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,4113,False,0.14681934545418007,-0.0035063931370007528,11.51451574706688,0.14681934545418007,0.03229659646557651,0.009945945752671033,10.757992017129652,0.048979606297634315,0.11602475816119773,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16399,False,0.021706249424582325,0.0011527003974646788,1.9861585361681553,0.021706249424582325,0.013479223386409257,0.004142179935970901,1.2143708431149152,0.004481380570530602,0.009595483179210329,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1016,False,0.0492070376796121,1.2166320740805963e-05,-0.20036440210591222,0.0492070376796121,0.05231093465011789,0.015491259614395386,-0.6662622243150909,0.0063438052421331825,0.01947447816345782,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,196893,False,0.0032555339341465706,0.00422084418500196,-0.12090062121701846,0.0032555339341465706,0.0034129466233185457,0.0013020006645740633,0.03746519328016031,0.00020150841988997303,0.0006549156184827085,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,71126,False,0.0064633746797782,0.0016482112973978669,0.14767177611764618,0.0064633746797782,0.006143043940717102,0.0021692076000081333,-0.21343318160381974,0.0002824795949045722,0.0007833424344250439,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53960,False,0.002927652939644393,0.0010824973520178333,-0.9510542717279453,0.002927652939644393,0.00493986605320709,0.002115771069412012,-0.8969862976653526,4.8873421957473795e-05,0.0001926070889458906,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,81141,False,0.015135412439173268,-0.003833354416050677,4.429992523952819,0.015135412439173268,0.006247778172172114,0.0020062413692452114,6.457782500598217,0.007256223505063497,0.01591166138787692,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,31561,False,0.027020415786581764,-0.001669444781216528,5.918527746033469,0.027020415786581764,0.009695774582860786,0.002927187629614774,5.998264995848502,0.011418812142583223,0.025188884851310378,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,4078,False,0.07359440902403147,-0.0026136203553559275,4.714540104539834,0.07359440902403147,0.030649279058361942,0.009109081482691347,3.9681982950686536,0.02355066190178401,0.07311938284417974,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16785,False,0.015010548737270646,0.0008126081253081521,0.5550868934101006,0.015010548737270646,0.012961759480773136,0.0036909343038367417,-0.47342679700951396,0.00147281861257742,0.0032713506202503018,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1086,False,0.027211786372007357,-8.438927896045091e-06,-1.3603843249755179,0.027211786372007357,0.04848475138121547,0.015637467014765073,-0.6725592030413807,0.00578368052044409,0.01709762662365183,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,195713,False,0.0014654656112833564,0.004429018884011593,-1.7177731525391269,0.0014654656112833564,0.0035741169706790367,0.0012275493747697574,-0.7139395396998541,8.497005583374406e-05,0.0002903379133077609,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,72164,False,0.00528101946515791,0.0014033940252891897,-0.3959682457475205,0.00528101946515791,0.005993482808169481,0.0017992941369997014,-0.9468702528775107,0.00012748784369454036,0.00014145490885170142,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53991,False,0.0018173630017724873,0.0010714743851940878,-1.4477781397130383,0.0018173630017724873,0.004241900181567359,0.0016746607185790464,-0.5124022164299367,8.061274714343813e-05,0.00017527600438984377,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,79551,False,0.014577364698303341,-0.0027453777183388817,4.429199224250043,0.014577364698303341,0.0060301432266056075,0.0019297441905302777,5.962491254811845,0.006634808171855022,0.014169287566236366,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,33481,False,0.03584403262417196,-0.0030443390366736295,9.739358003240135,0.03584403262417196,0.009320730971883578,0.002723311089238581,10.150352102983597,0.018010858745218128,0.038480615110226435,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,3403,False,0.09208098682736299,-0.0019183397368944784,5.9074825754003015,0.09208098682736299,0.03210120971691644,0.010153187308619731,7.069279074763825,0.042295044601368126,0.08789097763429043,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16542,False,0.01825390972204377,0.0009783944432812872,1.4215238115099869,0.01825390972204377,0.012954753929017042,0.0037277995276053808,1.5071295790675427,0.005017547336167216,0.007552252705392393,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1169,False,0.05592755375947611,5.717435220861655e-06,0.6329508594254889,0.05592755375947611,0.04595852629715937,0.015750081248590665,-0.9415702892348451,0.003939198440976011,0.014312021518523177,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,195591,False,0.0010668482046662653,0.004367511244170619,-1.0184231273132145,0.0010668482046662653,0.0020065168273730345,0.0009226701530097672,-0.7496602527546476,3.67970634005399e-05,0.0001366690523724916,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,72183,False,0.003955330198892715,0.001583151534881061,-0.46966339878348384,0.003955330198892715,0.004723542737678108,0.0016356661830051209,-0.8374977085242757,8.16703682454678e-05,0.00012323424765622523,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53996,False,0.0008972869227574561,0.0010921434100400473,-0.15373776522035557,0.0008972869227574561,0.0009595634964228642,0.0004050831204430851,-0.7522983521942759,5.904247182553224e-05,0.00013042765601292694,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,81269,False,0.0178736221357233,-0.0044935061583265545,6.012397181504954,0.0178736221357233,0.006014644485417747,0.0019724208651393767,8.188918942056059,0.008302208767744679,0.018904249783109117,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,33064,False,0.026276081466439172,-0.0022883629369844782,6.309477510692476,0.026276081466439172,0.00917054650167441,0.0027110858126963033,6.23223931042024,0.01274070600222521,0.028749509026590403,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,2360,False,0.13902672016157652,-0.0012450489722828292,9.153021883787618,0.13902672016157652,0.03860639618985234,0.010971275415564634,8.89539091513087,0.06585872807067239,0.12322244643306413,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16175,False,0.01969917045651204,0.0005873072884346811,1.3483552713238651,0.01969917045651204,0.013979909488564821,0.004241657291354552,-0.1928149021950421,0.002008400779902386,0.0046935626132760255,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1183,False,0.041288038884192746,3.828690099523437e-05,-0.2197720510561841,0.041288038884192746,0.04486025993237532,0.016254209900736415,-1.4261825173676157,0.00017067189277197858,0.008431946278097402,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,195582,False,0.0020802121360300463,0.004045639206761986,-1.0692481218391612,0.0020802121360300463,0.0034440526799374826,0.0012755136212552435,1.6940675417129123,0.0002521096057511718,0.0004750541060772103,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,72257,False,0.004376992427414128,0.0017182524269896415,-0.6628455444683294,0.004376992427414128,0.005512305918484384,0.0017127873914893625,-0.7991707858171891,0.00013589912359845968,0.0001256034000346462,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,53994,False,0.0020463530364569354,0.0010965277019988062,-1.3306391705484366,0.0020463530364569354,0.004672341826726072,0.0019734792484628334,-0.9154405321713123,6.336668509587806e-05,0.00010668244298089359,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,78936,False,0.012863787973467933,-0.001890632115006008,3.4644596631507234,0.012863787973467933,0.006011078706526989,0.0019780023245266494,3.5152835197549077,0.004565037702596864,0.01006652516252915,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,33770,False,0.029178887188989255,-0.0022988119179262745,6.396892426620925,0.029178887188989255,0.009496563703203008,0.00307685703825149,7.936210166970805,0.01405297420512408,0.030597761565178627,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,mlp,Web,4277,False,0.10068057565124011,-0.0032965694922480315,7.582893444960711,0.10068057565124011,0.0307290295331343,0.009224914819895408,5.5670066376601675,0.028425290320862162,0.07705906291593034,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,mlp,Benign,16681,False,0.01389614293986674,0.0007306197106839579,0.18473369723119237,0.01389614293986674,0.013224355598961008,0.003636517597896595,-0.05126510172957411,0.0023473234020531253,0.0033845037593417393,0.9505799641726637,-0.000579964172663705,0
ciciot2023,mlp,BruteForce,1012,False,0.03708439897698207,0.00014745392362987275,-0.34045853332039266,0.03708439897698207,0.04206521739130435,0.014629735861650508,0.43685038304999135,0.01456846555764657,0.018082022318635038,0.9558129005818419,-0.005812900581841918,0
ciciot2023,mlp,DDoS,195550,False,0.0020394771024453695,0.0040462024176679545,-0.8494025574154134,0.0020394771024453695,0.00301084893365422,0.0011435941918571198,0.9134389010543369,0.0002289453614984227,0.0004357455971624614,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,mlp,DoS,72433,False,0.006993111746609271,0.0019144222218868967,0.9002539888413261,0.006993111746609271,0.005051330371973135,0.0021569261549569023,-0.5868755094644833,0.00015785308164328882,0.0005766711177903616,0.9498612247829219,0.00013877521707805762,0
ciciot2023,mlp,Mirai,54025,False,0.001592734203428925,0.0011171344899179453,1.2768543732658262,0.001592734203428925,0.0010554144172208934,0.0004208152452293538,-0.06914886900935265,0.00011011717242570551,0.00019206439146297926,0.950362697674883,-0.00036269767488306126,0
ciciot2023,mlp,Recon,81197,False,0.018428819360391424,-0.004886029380336998,7.241270481923202,0.018428819360391424,0.005757861508957354,0.0017498252389639784,7.1077704581165175,0.008305761629044506,0.017701756878963026,0.9497292995008668,0.0002707004991331363,0
ciciot2023,mlp,Spoofing,32881,False,0.02682558792769152,-0.001975763536037081,5.171422727091706,0.02682558792769152,0.009897072590153962,0.0032734735160700706,7.249141148873515,0.012377880676807118,0.02840444270469955,0.9528379475048357,-0.0028379475048357916,0
