dataset,seed,new,old
cicids2017,3407,0.5551181102362205,0.5551181102362205
cicids2017,3407,0.5456053067993366,0.5456053067993366
cicids2017,3407,0.5450121654501217,0.5450121654501217
cicids2017,3407,0.545,0.545
cicids2017,3407,0.5366795366795367,0.5366795366795367
cicids2017,3407,0.5555555555555556,0.5555555555555556
cicids2017,3407,0.5454545454545454,0.5454545454545454
cicids2017,42,0.5479674796747968,0.5479674796747968
cicids2017,42,0.5549407114624506,0.5549407114624506
cicids2017,42,0.5554635761589404,0.5554635761589404
cicids2017,42,0.5315955766192733,0.5315955766192733
cicids2017,42,0.539708265802269,0.539708265802269
cicids2017,42,0.5647155812036274,0.5647155812036274
cicids2017,42,0.56006628003314,0.56006628003314
cicids2017,42,0.5465213746856664,0.5465213746856664
cicids2017,42,0.5540875309661437,0.5540875309661437
cicids2017,42,0.5260586319218241,0.5260586319218241
cicids2017,512,0.5363349131121643,0.5363349131121643
cicids2017,512,0.5428802588996764,0.5428802588996764
cicids2017,512,0.5359801488833746,0.5359801488833746
cicids2017,512,0.5508333333333333,0.5508333333333333
cicids2017,512,0.5390365448504983,0.5390365448504983
cicids2017,512,0.5512073272273106,0.5512073272273106
cicids2017,512,0.5499181669394435,0.5499181669394435
cicids2017,512,0.5501644736842105,0.5501644736842105
cicids2017,512,0.5396163469557965,0.5396163469557965
cicids2017,512,0.55,0.55
cicids2017,6021,0.5508543531326282,0.5508543531326282
cicids2017,6021,0.5530179445350734,0.5530179445350734
cicids2017,6021,0.5376344086021505,0.5384615384615384
cicids2017,6021,0.556203164029975,0.556203164029975
cicids2017,6021,0.5412541254125413,0.5412541254125413
cicids2017,6021,0.5399534522885958,0.5399534522885958
cicids2017,6021,0.5648,0.5648
cicids2017,6021,0.5380212591986917,0.5380212591986917
cicids2017,6021,0.5409015025041736,0.5409015025041736
cicids2017,6021,0.549876339653751,0.549876339653751
cicids2017,7,0.5435483870967742,0.5435483870967742
cicids2017,7,0.5647249190938511,0.5647249190938511
cicids2017,7,0.5652522017614091,0.5652522017614091
cicids2017,7,0.5428571428571428,0.5428571428571428
cicids2017,7,0.5743073047858942,0.5743073047858942
cicids2017,7,0.555205047318612,0.555205047318612
cicids2017,7,0.5377358490566038,0.5385220125786163
cicids2017,7,0.5443548387096774,0.5443548387096774
cicids2017,7,0.5574855252274608,0.5574855252274608
cicids2017,7,0.5401521555367709,0.5401521555367709
cicids2017,88,0.5489566613162119,0.5489566613162119
cicids2017,88,0.5408079142621599,0.5408079142621599
cicids2017,88,0.5590614886731392,0.5590614886731392
cicids2017,88,0.5349025974025974,0.5349025974025974
cicids2017,88,0.5400313971742543,0.5400313971742543
cicids2017,88,0.5287553648068669,0.5287553648068669
cicids2017,88,0.5416666666666666,0.5416666666666666
cicids2017,88,0.530278232405892,0.530278232405892
cicids2017,88,0.5478468899521531,0.5478468899521531
cicids2017,88,0.5359741309620049,0.5359741309620049
cicids2017,91,0.52428810720268,0.52428810720268
cicids2017,91,0.5353535353535354,0.5353535353535354
cicids2017,91,0.5464834276475343,0.5464834276475343
cicids2017,91,0.5730897009966778,0.5730897009966778
cicids2017,91,0.544472152950956,0.544472152950956
cicids2017,91,0.5471394037066881,0.5471394037066881
cicids2017,91,0.5503568596352102,0.5503568596352102
cicids2017,91,0.5366242038216561,0.5366242038216561
cicids2017,91,0.5589447650453421,0.5589447650453421
cicids2017,91,0.5566502463054187,0.5566502463054187
cicids2017,12345,0.7736441057821605,0.7736441057821605
cicids2017,12345,0.7626966292134831,0.7626966292134831
cicids2017,12345,0.7573696145124716,0.7573696145124716
cicids2017,12345,0.7699076110866696,0.7699076110866696
cicids2017,12345,0.7615518744551003,0.7615518744551003
cicids2017,12345,0.7622658340767172,0.7627118644067796
cicids2017,12345,0.7654488046910239,0.7658998646820027
cicids2017,12345,0.7689859026830378,0.7694406548431105
cicids2017,12345,0.7800884955752212,0.7800884955752212
cicids2017,12345,0.7587131367292225,0.7587131367292225
cicids2017,1337,0.5327433628318584,0.5327433628318584
cicids2017,1337,0.5222672064777328,0.5222672064777328
cicids2017,1337,0.537940379403794,0.537940379403794
cicids2017,1337,0.5425297487880123,0.5425297487880123
cicids2017,1337,0.537567084078712,0.537567084078712
cicids2017,1337,0.5376344086021505,0.5376344086021505
cicids2017,1337,0.5320938468348827,0.5320938468348827
cicids2017,1337,0.5431111111111111,0.5431111111111111
cicids2017,1337,0.5377855887521968,0.5377855887521968
cicids2017,1337,0.5244122965641953,0.5244122965641953
cicids2017,2024,0.6757238307349666,0.6757238307349666
cicids2017,2024,0.6681376875551632,0.6681376875551632
cicids2017,2024,0.6795104261106074,0.6795104261106074
cicids2017,2024,0.69,0.69
cicids2017,2024,0.6767184035476719,0.6767184035476719
cicids2017,2024,0.6862408915559366,0.6862408915559366
cicids2017,2024,0.680499776885319,0.680946006247211
cicids2017,2024,0.674459638288487,0.674459638288487
cicids2017,2024,0.6791277258566978,0.6791277258566978
cicids2017,2024,0.6739798157086442,0.6739798157086442
cicids2017,3407,0.7464093357271095,0.7464093357271095
cicids2017,3407,0.7488748874887489,0.7488748874887489
cicids2017,3407,0.7512348450830714,0.7512348450830714
cicids2017,3407,0.7539149888143176,0.7539149888143176
cicids2017,3407,0.7553336359509759,0.7557875624148888
cicids2017,3407,0.7701667417755745,0.7701667417755745
cicids2017,3407,0.7536496350364964,0.7536496350364964
cicids2017,3407,0.7560640732265447,0.7560640732265447
cicids2017,3407,0.7447474295932052,0.7447474295932052
cicids2017,3407,0.7692307692307693,0.7696754112939084
cicids2017,42,0.6047144152311876,0.6047144152311876
cicids2017,42,0.586436170212766,0.586436170212766
cicids2017,42,0.6061278863232682,0.6061278863232682
cicids2017,42,0.5881085738905644,0.5881085738905644
cicids2017,42,0.5917186108637578,0.5917186108637578
cicids2017,42,0.6046716615249008,0.6046716615249008
cicids2017,42,0.586784140969163,0.586784140969163
cicids2017,42,0.5908076751450245,0.5908076751450245
cicids2017,42,0.5942533739660427,0.5942533739660427
cicids2017,42,0.5959772627896808,0.5959772627896808
cicids2017,512,0.575685903500473,0.575685903500473
cicids2017,512,0.5446546414430269,0.5446546414430269
cicids2017,512,0.5638392857142858,0.5638392857142858
cicids2017,512,0.5745633676668159,0.5745633676668159
cicids2017,512,0.5705855651384476,0.5705855651384476
cicids2017,512,0.5654923215898826,0.565943992773261
cicids2017,512,0.5660130718954248,0.5660130718954248
cicids2017,512,0.5607961921246214,0.5607961921246214
cicids2017,512,0.5680106335844041,0.5680106335844041
cicids2017,512,0.5669045495093666,0.5669045495093666
cicids2017,6021,0.8071808510638298,0.8071808510638298
cicids2017,6021,0.8098530682800346,0.8098530682800346
cicids2017,6021,0.8006977758395115,0.8006977758395115
cicids2017,6021,0.8059440559440559,0.8059440559440559
cicids2017,6021,0.8128123580190822,0.8128123580190822
cicids2017,6021,0.8114035087719298,0.8114035087719298
cicids2017,6021,0.7988138686131386,0.7988138686131386
cicids2017,6021,0.8076062639821029,0.8076062639821029
cicids2017,6021,0.8127972330306961,0.8127972330306961
cicids2017,6021,0.8123049487293803,0.8123049487293803
cicids2017,7,0.8131176999101527,0.8131176999101527
cicids2017,7,0.8102748986029743,0.8102748986029743
cicids2017,7,0.8134937688010314,0.8134937688010314
cicids2017,7,0.8168273444347064,0.8168273444347064
cicids2017,7,0.810126582278481,0.8105786618444847
cicids2017,7,0.8229643183897529,0.8229643183897529
cicids2017,7,0.8122192273135669,0.8122192273135669
cicids2017,7,0.8157776781712237,0.8157776781712237
cicids2017,7,0.8138489208633094,0.8138489208633094
cicids2017,7,0.8071491615180936,0.8071491615180936
cicids2017,88,0.7510130571814498,0.7510130571814498
cicids2017,88,0.7614080834419817,0.7614080834419817
cicids2017,88,0.7658340767172168,0.7658340767172168
cicids2017,88,0.7674620390455531,0.7674620390455531
cicids2017,88,0.755877034358047,0.755877034358047
cicids2017,88,0.7825319805910895,0.7829730921923247
cicids2017,88,0.7570977917981072,0.7570977917981072
cicids2017,88,0.7836283185840708,0.7836283185840708
cicids2017,88,0.7762863534675615,0.7762863534675615
cicids2017,88,0.7609082813891362,0.7609082813891362
cicids2017,91,0.808606006275213,0.808606006275213
cicids2017,91,0.8012505582849486,0.8012505582849486
cicids2017,91,0.7809824245155476,0.7814330779630464
cicids2017,91,0.797747942832395,0.797747942832395
cicids2017,91,0.7861721611721612,0.7861721611721612
cicids2017,91,0.7926391382405745,0.7926391382405745
cicids2017,91,0.7918296392872664,0.7918296392872664
cicids2017,91,0.7924358397118415,0.7924358397118415
cicids2017,91,0.7964601769911505,0.7964601769911505
cicids2017,91,0.7922487607030194,0.7922487607030194
cicids2017,12345,0.6837494524748139,0.6837494524748139
cicids2017,12345,0.7056159420289855,0.7056159420289855
cicids2017,12345,0.7105382180009046,0.7109905020352781
cicids2017,12345,0.7054161162483488,0.705856450902686
cicids2017,12345,0.7035242290748899,0.7035242290748899
cicids2017,12345,0.705045871559633,0.705045871559633
cicids2017,12345,0.6990679094540613,0.6990679094540613
cicids2017,12345,0.7076177895200352,0.7080581241743725
cicids2017,12345,0.7040457343887423,0.7040457343887423
cicids2017,12345,0.6907577748576434,0.6907577748576434
cicids2017,1337,0.6981389014979573,0.6981389014979573
cicids2017,1337,0.6829048263419035,0.6833558863328822
cicids2017,1337,0.6695996480422349,0.6695996480422349
cicids2017,1337,0.6905829596412556,0.6905829596412556
cicids2017,1337,0.6877828054298643,0.6877828054298643
cicids2017,1337,0.6949002217294901,0.6949002217294901
cicids2017,1337,0.6922382671480144,0.6922382671480144
cicids2017,1337,0.6958648288128056,0.6958648288128056
cicids2017,1337,0.6972559604138552,0.6972559604138552
cicids2017,1337,0.6909090909090909,0.6909090909090909
cicids2017,2024,0.6883763003165988,0.6883763003165988
cicids2017,2024,0.6810530858869227,0.6814846784635304
cicids2017,2024,0.6914893617021277,0.6914893617021277
cicids2017,2024,0.6977660972404731,0.6977660972404731
cicids2017,2024,0.6944077498899164,0.6944077498899164
cicids2017,2024,0.6900221729490023,0.6900221729490023
cicids2017,2024,0.6976021314387212,0.6976021314387212
cicids2017,2024,0.702303346371143,0.702303346371143
cicids2017,2024,0.691117984975696,0.691117984975696
cicids2017,2024,0.683370288248337,0.683370288248337
cicids2017,3407,0.7040178571428571,0.7040178571428571
cicids2017,3407,0.7125506072874493,0.7125506072874493
cicids2017,3407,0.7072294566681635,0.7081275258194881
cicids2017,3407,0.6942446043165468,0.6942446043165468
cicids2017,3407,0.6975501113585746,0.6975501113585746
cicids2017,3407,0.7020713970912296,0.7020713970912296
cicids2017,3407,0.6974677920924034,0.6974677920924034
cicids2017,3407,0.7094505494505494,0.7094505494505494
cicids2017,3407,0.7021652673442333,0.7021652673442333
cicids2017,3407,0.7096050269299821,0.7096050269299821
cicids2017,42,0.6809440559440559,0.6809440559440559
cicids2017,42,0.7190710138454667,0.7190710138454667
cicids2017,42,0.6926210955183341,0.6930737890448166
cicids2017,42,0.7070435172723194,0.7070435172723194
cicids2017,42,0.7017383348581885,0.702195791399817
cicids2017,42,0.7024128686327078,0.7024128686327078
cicids2017,42,0.6826241134751773,0.6826241134751773
cicids2017,42,0.7024647887323944,0.7024647887323944
cicids2017,42,0.695813953488372,0.695813953488372
cicids2017,42,0.6782022471910112,0.6782022471910112
cicids2017,512,0.7088326675543719,0.7088326675543719
cicids2017,512,0.702618730581447,0.702618730581447
cicids2017,512,0.7108858527985897,0.7108858527985897
cicids2017,512,0.7112462006079028,0.7112462006079028
cicids2017,512,0.7083333333333334,0.7083333333333334
cicids2017,512,0.7221198156682027,0.7221198156682027
cicids2017,512,0.7047244094488189,0.7047244094488189
cicids2017,512,0.7066134043497558,0.7066134043497558
cicids2017,512,0.6989588048890901,0.6989588048890901
cicids2017,512,0.70953032375741,0.70953032375741
cicids2017,6021,0.7039532794249775,0.7039532794249775
cicids2017,6021,0.6999560052793665,0.6999560052793665
cicids2017,6021,0.7114298131247284,0.7114298131247284
cicids2017,6021,0.70497906002792,0.70497906002792
cicids2017,6021,0.7084507042253522,0.7084507042253522
cicids2017,6021,0.696942844483828,0.696942844483828
cicids2017,6021,0.6979717813051146,0.6979717813051146
cicids2017,6021,0.7096079276174063,0.7096079276174063
cicids2017,6021,0.6954128440366972,0.6958715596330275
cicids2017,6021,0.6916629907366564,0.6916629907366564
cicids2017,7,0.6968625718073354,0.6968625718073354
cicids2017,7,0.708314402544298,0.708314402544298
cicids2017,7,0.7002247191011236,0.7002247191011236
cicids2017,7,0.6892448512585813,0.6892448512585813
cicids2017,7,0.6828941491737383,0.6828941491737383
cicids2017,7,0.7097050021376656,0.7101325352714836
cicids2017,7,0.7007730786721237,0.7007730786721237
cicids2017,7,0.7033112582781457,0.7033112582781457
cicids2017,7,0.6976847729296527,0.6976847729296527
cicids2017,7,0.695170580416482,0.695170580416482
cicids2017,88,0.6905609973285841,0.6905609973285841
cicids2017,88,0.6850325379609544,0.6850325379609544
cicids2017,88,0.6867311072056239,0.6867311072056239
cicids2017,88,0.7004852227613586,0.7004852227613586
cicids2017,88,0.6772626931567329,0.6772626931567329
cicids2017,88,0.6746606334841629,0.6746606334841629
cicids2017,88,0.6893805309734513,0.6893805309734513
cicids2017,88,0.6953405017921147,0.6953405017921147
cicids2017,88,0.6789797713280563,0.6789797713280563
cicids2017,88,0.692652329749104,0.692652329749104
cicids2017,91,0.7171985815602837,0.7171985815602837
cicids2017,91,0.7065789473684211,0.7065789473684211
cicids2017,91,0.6977375565610859,0.6977375565610859
cicids2017,91,0.7154255319148937,0.7154255319148937
cicids2017,91,0.6955535390199638,0.6955535390199638
cicids2017,91,0.7041814946619217,0.7041814946619217
cicids2017,91,0.6886833993835315,0.6891237340378688
cicids2017,91,0.7161803713527851,0.7161803713527851
cicids2017,91,0.6945407279029463,0.6945407279029463
cicids2017,91,0.6868953386103782,0.6868953386103782
cicids2017,12345,0.8207171314741036,0.8207171314741036
cicids2017,12345,0.7959090909090909,0.7959090909090909
cicids2017,12345,0.8134199134199134,0.8134199134199134
cicids2017,12345,0.8009666080843585,0.8009666080843585
cicids2017,12345,0.8132743362831858,0.8132743362831858
cicids2017,12345,0.8100656455142232,0.8100656455142232
cicids2017,12345,0.8174988952717631,0.8174988952717631
cicids2017,12345,0.8174386920980926,0.8174386920980926
cicids2017,12345,0.8085199824330259,0.8085199824330259
cicids2017,12345,0.8115487914055506,0.8115487914055506
cicids2017,1337,0.8079350766456267,0.8079350766456267
cicids2017,1337,0.7997287522603979,0.7997287522603979
cicids2017,1337,0.8132398071021482,0.8132398071021482
cicids2017,1337,0.8159892809289861,0.8159892809289861
cicids2017,1337,0.8203619909502262,0.8203619909502262
cicids2017,1337,0.819723337795627,0.819723337795627
cicids2017,1337,0.7964757709251101,0.7969162995594714
cicids2017,1337,0.8021154693697664,0.8021154693697664
cicids2017,1337,0.7981981981981981,0.7981981981981981
cicids2017,1337,0.8246902248737953,0.8246902248737953
cicids2017,2024,0.8157894736842105,0.8157894736842105
cicids2017,2024,0.8126390743213173,0.8126390743213173
cicids2017,2024,0.8125275694750772,0.8125275694750772
cicids2017,2024,0.797224709042077,0.797224709042077
cicids2017,2024,0.8124131542380731,0.8124131542380731
cicids2017,2024,0.8181411974977658,0.8181411974977658
cicids2017,2024,0.8104856037816932,0.8104856037816932
cicids2017,2024,0.8042142230026339,0.8042142230026339
cicids2017,2024,0.7974738675958188,0.7974738675958188
cicids2017,2024,0.8098495212038304,0.8098495212038304
cicids2017,3407,0.8099467140319716,0.8103907637655418
cicids2017,3407,0.8350893266147503,0.8350893266147503
cicids2017,3407,0.80859375,0.80859375
cicids2017,3407,0.8196060877350044,0.8196060877350044
cicids2017,3407,0.8231079265562025,0.8231079265562025
cicids2017,3407,0.8120805369127517,0.8120805369127517
cicids2017,3407,0.8084714548802947,0.8084714548802947
cicids2017,3407,0.8218181818181818,0.8218181818181818
cicids2017,3407,0.813443072702332,0.813443072702332
cicids2017,3407,0.8151680290644868,0.815622161671208
cicids2017,42,0.8159645232815964,0.8159645232815964
cicids2017,42,0.8070739549839229,0.8070739549839229
cicids2017,42,0.8160768894713849,0.8173875054609
cicids2017,42,0.8161068044788975,0.8161068044788975
cicids2017,42,0.8079295154185022,0.8079295154185022
cicids2017,42,0.8011591618368257,0.8011591618368257
cicids2017,42,0.8206399278954484,0.8206399278954484
cicids2017,42,0.8189152846257284,0.8189152846257284
cicids2017,42,0.82296867907399,0.82296867907399
cicids2017,42,0.8077260755048288,0.8077260755048288
cicids2017,512,0.8058510638297872,0.8058510638297872
cicids2017,512,0.8153710247349824,0.8153710247349824
cicids2017,512,0.8153446033810143,0.8153446033810143
cicids2017,512,0.8117381489841986,0.8117381489841986
cicids2017,512,0.8019408910454345,0.8019408910454345
cicids2017,512,0.8187160940325497,0.8187160940325497
cicids2017,512,0.8218166014776185,0.8218166014776185
cicids2017,512,0.8128916741271263,0.8128916741271263
cicids2017,512,0.8065973791233619,0.8065973791233619
cicids2017,512,0.8197879858657244,0.8197879858657244
cicids2017,6021,0.8058823529411765,0.8058823529411765
cicids2017,6021,0.809732573432705,0.809732573432705
cicids2017,6021,0.8181015452538631,0.8181015452538631
cicids2017,6021,0.8079413034095814,0.8079413034095814
cicids2017,6021,0.8257408226448474,0.8257408226448474
cicids2017,6021,0.8160714285714286,0.8169642857142857
cicids2017,6021,0.8052338052338053,0.8052338052338053
cicids2017,6021,0.8225584594222833,0.8225584594222833
cicids2017,6021,0.8006134969325154,0.8006134969325154
cicids2017,6021,0.8175182481751825,0.8175182481751825
cicids2017,7,0.8034993270524899,0.8034993270524899
cicids2017,7,0.8069716775599128,0.8069716775599128
cicids2017,7,0.7984875444839857,0.7984875444839857
cicids2017,7,0.808207343412527,0.8086393088552916
cicids2017,7,0.8106060606060606,0.8106060606060606
cicids2017,7,0.8076233183856503,0.8076233183856503
cicids2017,7,0.8180604982206405,0.8180604982206405
cicids2017,7,0.812666076173605,0.812666076173605
cicids2017,7,0.803939532753092,0.803939532753092
cicids2017,7,0.8111607142857142,0.8111607142857142
cicids2017,88,0.8091304347826087,0.8091304347826087
cicids2017,88,0.8107987505577867,0.8107987505577867
cicids2017,88,0.8086592178770949,0.8086592178770949
cicids2017,88,0.8222823635543527,0.8222823635543527
cicids2017,88,0.8132118451025057,0.8136674259681094
cicids2017,88,0.8241957408246489,0.8241957408246489
cicids2017,88,0.8144285093437635,0.8144285093437635
cicids2017,88,0.8109318996415771,0.8109318996415771
cicids2017,88,0.8261455525606469,0.8261455525606469
cicids2017,88,0.8012259194395797,0.8012259194395797
cicids2017,91,0.8161698283649503,0.8161698283649503
cicids2017,91,0.8119891008174387,0.8119891008174387
cicids2017,91,0.8123312331233123,0.8123312331233123
cicids2017,91,0.8178506375227687,0.8178506375227687
cicids2017,91,0.8206039076376554,0.8206039076376554
cicids2017,91,0.826764833261152,0.826764833261152
cicids2017,91,0.8157894736842105,0.8157894736842105
cicids2017,91,0.808983666061706,0.808983666061706
cicids2017,91,0.8192982456140351,0.8192982456140351
cicids2017,91,0.8132450331125828,0.8132450331125828
cicids2017,12345,0.3401400233372229,0.3401400233372229
cicids2017,12345,0.35962877030162416,0.35962877030162416
cicids2017,12345,0.3469626168224299,0.3469626168224299
cicids2017,12345,0.35997764114030184,0.35997764114030184
cicids2017,12345,0.3587962962962963,0.3587962962962963
cicids2017,12345,0.3512893982808023,0.3512893982808023
cicids2017,12345,0.3553530751708428,0.3553530751708428
cicids2017,12345,0.3409873708381171,0.3409873708381171
cicids2017,12345,0.3571011104617183,0.3571011104617183
cicids2017,12345,0.3517877739331027,0.3517877739331027
cicids2017,1337,0.12477928193054738,0.12477928193054738
cicids2017,1337,0.125,0.125
cicids2017,1337,0.13372434017595308,0.13372434017595308
cicids2017,1337,0.1203223949337939,0.1203223949337939
cicids2017,1337,0.12819025522041763,0.12819025522041763
cicids2017,1337,0.13774912075029308,0.13774912075029308
cicids2017,1337,0.1255205234979179,0.1255205234979179
cicids2017,1337,0.1271137026239067,0.1271137026239067
cicids2017,1337,0.14344746162927982,0.14344746162927982
cicids2017,1337,0.12242626599888703,0.12242626599888703
cicids2017,2024,0.35820011841326227,0.35820011841326227
cicids2017,2024,0.33967704728950404,0.33967704728950404
cicids2017,2024,0.3369195922989808,0.3369195922989808
cicids2017,2024,0.34721440630275746,0.34721440630275746
cicids2017,2024,0.35746864310148235,0.35746864310148235
cicids2017,2024,0.3481439820022497,0.3481439820022497
cicids2017,2024,0.35537190082644626,0.35537190082644626
cicids2017,2024,0.34390934844192633,0.34390934844192633
cicids2017,2024,0.3539325842696629,0.3539325842696629
cicids2017,2024,0.33785377358490565,0.33785377358490565
cicids2017,3407,0.05060379528464635,0.05060379528464635
cicids2017,3407,0.0466704610130905,0.0466704610130905
cicids2017,3407,0.050169109357384445,0.050169109357384445
cicids2017,3407,0.05433526011560694,0.05433526011560694
cicids2017,3407,0.05284090909090909,0.05284090909090909
cicids2017,3407,0.0595446584938704,0.0595446584938704
cicids2017,3407,0.05002908667830134,0.05002908667830134
cicids2017,3407,0.05422374429223744,0.0547945205479452
cicids2017,3407,0.05574324324324324,0.05574324324324324
cicids2017,3407,0.05400890868596882,0.05400890868596882
cicids2017,42,0.3256364712847839,0.3256364712847839
cicids2017,42,0.33275462962962965,0.33275462962962965
cicids2017,42,0.32573099415204676,0.32573099415204676
cicids2017,42,0.314717859220477,0.314717859220477
cicids2017,42,0.33199310740953475,0.33199310740953475
cicids2017,42,0.33114949374627756,0.33114949374627756
cicids2017,42,0.3302325581395349,0.3302325581395349
cicids2017,42,0.31975099037917376,0.31975099037917376
cicids2017,42,0.32878270762229805,0.32878270762229805
cicids2017,42,0.3254901960784314,0.3254901960784314
cicids2017,512,0.36347517730496454,0.36347517730496454
cicids2017,512,0.3662217063261753,0.3662217063261753
cicids2017,512,0.3450258769407706,0.3450258769407706
cicids2017,512,0.3509280742459397,0.3509280742459397
cicids2017,512,0.34530706836616454,0.34530706836616454
cicids2017,512,0.3559322033898305,0.3559322033898305
cicids2017,512,0.36122331217541837,0.36122331217541837
cicids2017,512,0.367595818815331,0.367595818815331
cicids2017,512,0.3539260969976905,0.3539260969976905
cicids2017,512,0.33546884100174723,0.33546884100174723
cicids2017,6021,0.314997104806022,0.314997104806022
cicids2017,6021,0.3340845070422535,0.3340845070422535
cicids2017,6021,0.3055555555555556,0.3061465721040189
cicids2017,6021,0.3102836879432624,0.3102836879432624
cicids2017,6021,0.31791569086651056,0.31791569086651056
cicids2017,6021,0.31331747919143876,0.31331747919143876
cicids2017,6021,0.2995391705069124,0.2995391705069124
cicids2017,6021,0.3112274578243165,0.3112274578243165
cicids2017,6021,0.30434782608695654,0.30434782608695654
cicids2017,6021,0.2949640287769784,0.2949640287769784
cicids2017,7,0.3380681818181818,0.3380681818181818
cicids2017,7,0.3486766398158803,0.3486766398158803
cicids2017,7,0.338785046728972,0.338785046728972
cicids2017,7,0.32167832167832167,0.32167832167832167
cicids2017,7,0.3441226575809199,0.3441226575809199
cicids2017,7,0.337013364323068,0.337013364323068
cicids2017,7,0.3371824480369515,0.3371824480369515
cicids2017,7,0.3458731049971926,0.3458731049971926
cicids2017,7,0.35450346420323325,0.35450346420323325
cicids2017,7,0.3399532710280374,0.3399532710280374
cicids2017,88,0.3431483578708947,0.3431483578708947
cicids2017,88,0.33954802259887007,0.33954802259887007
cicids2017,88,0.35487593768032316,0.35487593768032316
cicids2017,88,0.3242931332948644,0.32487016733987306
cicids2017,88,0.3383985973115137,0.3389830508474576
cicids2017,88,0.34202726733847066,0.34202726733847066
cicids2017,88,0.33627797408716137,0.33627797408716137
cicids2017,88,0.3247274813539874,0.3247274813539874
cicids2017,88,0.32046109510086457,0.32046109510086457
cicids2017,88,0.3479010925819436,0.3479010925819436
cicids2017,91,0.3668197474167623,0.3668197474167623
cicids2017,91,0.3618831537152581,0.3618831537152581
cicids2017,91,0.36545961002785515,0.36545961002785515
cicids2017,91,0.3747831116252169,0.3747831116252169
cicids2017,91,0.3891213389121339,0.3891213389121339
cicids2017,91,0.36106395019807586,0.36106395019807586
cicids2017,91,0.38009049773755654,0.38009049773755654
cicids2017,91,0.373048004626952,0.373048004626952
cicids2017,91,0.36694677871148457,0.36694677871148457
cicids2017,91,0.3776873910517141,0.3776873910517141
cicids2017,12345,0.269276393831554,0.269276393831554
cicids2017,12345,0.27484730705163796,0.27484730705163796
cicids2017,12345,0.2663631189527604,0.2663631189527604
cicids2017,12345,0.2652582159624413,0.2652582159624413
cicids2017,12345,0.26894586894586897,0.26894586894586897
cicids2017,12345,0.27392550143266475,0.27392550143266475
cicids2017,12345,0.2702702702702703,0.2702702702702703
cicids2017,12345,0.26988803771361225,0.26988803771361225
cicids2017,12345,0.2707728065078443,0.2707728065078443
cicids2017,12345,0.2772675086107922,0.2772675086107922
cicids2017,1337,0.33486502010338887,0.33486502010338887
cicids2017,1337,0.3403289846851957,0.3403289846851957
cicids2017,1337,0.3276570757486788,0.3276570757486788
cicids2017,1337,0.34635568513119536,0.34635568513119536
cicids2017,1337,0.3403648802736602,0.3403648802736602
cicids2017,1337,0.3367816091954023,0.3367816091954023
cicids2017,1337,0.3528409090909091,0.3528409090909091
cicids2017,1337,0.3398576512455516,0.3398576512455516
cicids2017,1337,0.3441108545034642,0.3441108545034642
cicids2017,1337,0.33575825405707893,0.33575825405707893
cicids2017,2024,0.35362997658079626,0.35362997658079626
cicids2017,2024,0.3409873708381171,0.3409873708381171
cicids2017,2024,0.34288990825688076,0.34288990825688076
cicids2017,2024,0.3319977103606182,0.3319977103606182
cicids2017,2024,0.3316355404640634,0.3316355404640634
cicids2017,2024,0.3322128851540616,0.3322128851540616
cicids2017,2024,0.3356848912404468,0.3356848912404468
cicids2017,2024,0.3453815261044177,0.3453815261044177
cicids2017,2024,0.33588685916322925,0.33647613435474366
cicids2017,2024,0.33588235294117647,0.33588235294117647
cicids2017,3407,0.3508670520231214,0.3508670520231214
cicids2017,3407,0.35877862595419846,0.35877862595419846
cicids2017,3407,0.3333333333333333,0.3333333333333333
cicids2017,3407,0.33903301886792453,0.33903301886792453
cicids2017,3407,0.3395375070501974,0.3395375070501974
cicids2017,3407,0.3449457452884066,0.3449457452884066
cicids2017,3407,0.34486486486486484,0.34486486486486484
cicids2017,3407,0.32966396292004635,0.32966396292004635
cicids2017,3407,0.3536379018612521,0.3536379018612521
cicids2017,3407,0.3565375302663438,0.3565375302663438
cicids2017,42,0.35603000577034044,0.35603000577034044
cicids2017,42,0.34087054833239117,0.34087054833239117
cicids2017,42,0.35177635410599883,0.35177635410599883
cicids2017,42,0.36446469248291574,0.36446469248291574
cicids2017,42,0.34146341463414637,0.34146341463414637
cicids2017,42,0.34915055653192734,0.34915055653192734
cicids2017,42,0.36615566037735847,0.36615566037735847
cicids2017,42,0.35231714126186486,0.35231714126186486
cicids2017,42,0.34088397790055247,0.34088397790055247
cicids2017,42,0.3563799887577291,0.3563799887577291
cicids2017,512,0.3690744920993228,0.3690744920993228
cicids2017,512,0.36358511837655016,0.36358511837655016
cicids2017,512,0.3552941176470588,0.3552941176470588
cicids2017,512,0.35575221238938054,0.35575221238938054
cicids2017,512,0.34976798143851506,0.34976798143851506
cicids2017,512,0.3499420625724218,0.3499420625724218
cicids2017,512,0.3675937122128174,0.3675937122128174
cicids2017,512,0.3694303440496334,0.3694303440496334
cicids2017,512,0.34440559440559443,0.34440559440559443
cicids2017,512,0.3439635535307517,0.3439635535307517
cicids2017,6021,0.32134433962264153,0.32134433962264153
cicids2017,6021,0.3251605370694688,0.3251605370694688
cicids2017,6021,0.3365168539325843,0.3365168539325843
cicids2017,6021,0.30971896955503514,0.30971896955503514
cicids2017,6021,0.32412204951065055,0.32412204951065055
cicids2017,6021,0.32314657611771364,0.32314657611771364
