dataset,rung,class,arch,seed,realization,q_src,F_src_at_q,F_tgt_at_q,signed_displacement_at_q,calibration_slack,undercoverage,KS_two_sided,KS_location,one_sided_up,one_sided_down,tail_mass_above_q_target,quantile_displacement,frac_of_KS_realised_at_q,n_src,n_tgt
nslkdd,0.8,R2L,xgb,1337,6,0.5,0.9798657718120806,0.010101010101010102,0.9697647617110705,-0.02986577181208061,0.9398989898989899,0.9764761711070437,0.8378965854644775,0.9764761711070437,-0.0,0.98989898989899,0.5000000000025002,0.9931269091918912,149,297
nslkdd,0.8,Normal,xgb,1337,7,0.5,0.999009999009999,0.9623015873015873,0.03670841170841166,-0.04900999900999903,-0.012301587301587369,0.03720341220341217,0.7989476919174194,0.03720341220341217,0.0020666270666270664,0.037698412698412676,0.0,0.9866947555161323,10101,1008
nslkdd,0.8,DoS,xgb,1337,7,0.5,0.9991290463057048,0.3225388601036269,0.6765901862020778,-0.049129046305704804,0.627461139896373,0.6765901862020778,0.5,0.6765901862020778,0.13018181722457592,0.677461139896373,0.5000000200239803,1.0,6889,772
nslkdd,0.8,Probe,xgb,1337,7,0.5,0.9982837528604119,0.56,0.4382837528604119,-0.04828375286041198,0.3899999999999999,0.4382837528604119,0.5,0.4382837528604119,0.20796338672768877,0.43999999999999995,0.5000000000018991,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,7,0.5,0.9798657718120806,0.006734006734006734,0.9731317650780739,-0.02986577181208061,0.9432659932659933,0.9731317650780739,0.5,0.9731317650780739,-0.0,0.9932659932659933,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,1337,8,0.5,0.999009999009999,0.9781746031746031,0.020835395835395842,-0.04900999900999903,-0.028174603174603186,0.02135102135102135,0.49972978234291077,0.02135102135102135,0.0025843150843150842,0.02182539682539686,0.0,0.9758500772797531,10101,1008
nslkdd,0.8,DoS,xgb,1337,8,0.5,0.9991290463057048,0.32341526520051744,0.6757137811051873,-0.049129046305704804,0.6265847347994825,0.6757137811051873,0.5,0.6757137811051873,0.12648846606050443,0.6765847347994826,0.5000000200239803,1.0,6889,773
nslkdd,0.8,Probe,xgb,1337,8,0.5,0.9982837528604119,0.5261044176706827,0.4721793351897292,-0.04828375286041198,0.42389558232931723,0.4721793351897292,0.5,0.4721793351897292,0.15671840680801005,0.4738955823293173,0.5000000000015032,1.0,1748,249
nslkdd,0.8,R2L,xgb,1337,8,0.5,0.9798657718120806,0.016835016835016835,0.9630307549770637,-0.02986577181208061,0.9331649831649831,0.9630307549770637,0.5,0.9630307549770637,-0.0,0.9831649831649831,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,1337,9,0.5,0.999009999009999,0.9751984126984127,0.023811586311586308,-0.04900999900999903,-0.02519841269841272,0.03613091113091114,0.499977171421051,0.03613091113091114,0.0017902517902517899,0.024801587301587324,0.0,0.659036419682612,10101,1008
nslkdd,0.8,DoS,xgb,1337,9,0.5,0.9991290463057048,0.29922279792746115,0.6999062483782437,-0.049129046305704804,0.6507772020725389,0.6999062483782437,0.5,0.6999062483782437,0.10945642862353967,0.7007772020725389,0.5000000200239803,1.0,6889,772
nslkdd,0.8,Probe,xgb,1337,9,0.5,0.9982837528604119,0.372,0.6262837528604119,-0.04828375286041198,0.578,0.6262837528604119,0.5,0.6262837528604119,0.1628512585812357,0.628,0.5000000000018783,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,9,0.5,0.9798657718120806,0.016835016835016835,0.9630307549770637,-0.02986577181208061,0.9331649831649831,0.9630307549770637,0.5,0.9630307549770637,-0.0,0.9831649831649831,0.5000000000025013,1.0,149,297
nslkdd,0.8,Normal,xgb,1337,10,0.5,0.999009999009999,0.9662698412698413,0.032740157740157705,-0.04900999900999903,-0.016269841269841323,0.032740157740157705,0.5,0.032740157740157705,0.002287314787314787,0.03373015873015872,0.0,1.0,10101,1008
nslkdd,0.8,DoS,xgb,1337,10,0.5,0.9991290463057048,0.2892347600518807,0.709894286253824,-0.049129046305704804,0.6607652399481192,0.709894286253824,0.5,0.709894286253824,0.10347103099943726,0.7107652399481192,0.5000000200239803,1.0,6889,771
nslkdd,0.8,Probe,xgb,1337,10,0.5,0.9982837528604119,0.5099601593625498,0.48832359349786214,-0.04828375286041198,0.44003984063745016,0.48832359349786214,0.5,0.48832359349786214,0.17911876521374456,0.4900398406374502,0.5000000000015032,1.0,1748,251
nslkdd,0.8,R2L,xgb,1337,10,0.5,0.9798657718120806,0.006734006734006734,0.9731317650780739,-0.02986577181208061,0.9432659932659933,0.979843174474047,0.8378965854644775,0.979843174474047,-0.0,0.9932659932659933,0.5000000000025002,0.9931505269712414,149,297
nslkdd,0.8,Normal,xgb,1337,11,0.5,0.999009999009999,0.9732142857142857,0.025795713295713285,-0.04900999900999903,-0.023214285714285743,0.025795713295713285,0.5,0.025795713295713285,0.001992376992376992,0.0267857142857143,0.0,1.0,10101,1008
nslkdd,0.8,DoS,xgb,1337,11,0.5,0.9991290463057048,0.3350582147477361,0.6640708315579686,-0.049129046305704804,0.6149417852522638,0.6640708315579686,0.5,0.6640708315579686,0.14035180294738392,0.6649417852522639,0.5000000200239803,1.0,6889,773
nslkdd,0.8,Probe,xgb,1337,11,0.5,0.9982837528604119,0.368,0.6302837528604119,-0.04828375286041198,0.582,0.6302837528604119,0.5,0.6302837528604119,0.1548512585812357,0.632,0.500000009197574,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,11,0.5,0.9798657718120806,0.020202020202020204,0.9596637516100603,-0.02986577181208061,0.9297979797979797,0.9596637516100603,0.5,0.9596637516100603,-0.0,0.9797979797979798,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,1337,12,0.5,0.999009999009999,0.9682539682539683,0.030756030756030728,-0.04900999900999903,-0.0182539682539683,0.031251031251031236,0.7989476919174194,0.031251031251031236,0.001992376992376992,0.031746031746031744,0.0,0.98416050686378,10101,1008
nslkdd,0.8,DoS,xgb,1337,12,0.5,0.9991290463057048,0.32684824902723736,0.6722807972784675,-0.049129046305704804,0.6231517509727627,0.6722807972784675,0.5,0.6722807972784675,0.13719346939113636,0.6731517509727627,0.5000000200239803,1.0,6889,771
nslkdd,0.8,Probe,xgb,1337,12,0.5,0.9982837528604119,0.34,0.658283752860412,-0.04828375286041198,0.6099999999999999,0.658283752860412,0.5,0.658283752860412,0.1308512585812357,0.6599999999999999,0.5000000009328209,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,12,0.5,0.9798657718120806,0.016835016835016835,0.9630307549770637,-0.02986577181208061,0.9331649831649831,0.9697421643730368,0.8378965854644775,0.9697421643730368,-0.0,0.9831649831649831,0.5000000000025002,0.9930791816190521,149,297
nslkdd,0.8,Normal,xgb,1337,13,0.5,0.999009999009999,0.9751984126984127,0.023811586311586308,-0.04900999900999903,-0.02519841269841272,0.02432721182721182,0.49972978234291077,0.02432721182721182,0.002984440484440484,0.024801587301587324,0.0,0.9788045782111064,10101,1008
nslkdd,0.8,DoS,xgb,1337,13,0.5,0.9991290463057048,0.28886010362694303,0.7102689426787617,-0.049129046305704804,0.6611398963730569,0.7102689426787617,0.5,0.7102689426787617,0.09556460438169433,0.711139896373057,0.5000000200239803,1.0,6889,772
nslkdd,0.8,Probe,xgb,1337,13,0.5,0.9982837528604119,0.3815261044176707,0.6167576484427413,-0.04828375286041198,0.5684738955823292,0.6167576484427413,0.5,0.6167576484427413,0.17557415014750075,0.6184738955823292,0.500000009197574,1.0,1748,249
nslkdd,0.8,R2L,xgb,1337,13,0.5,0.9798657718120806,0.013513513513513514,0.9663522582985671,-0.02986577181208061,0.9364864864864865,0.9663522582985671,0.5,0.9663522582985671,-0.0,0.9864864864864865,0.5000000000025002,1.0,149,296
nslkdd,0.8,Normal,xgb,1337,14,0.5,0.999009999009999,0.9761904761904762,0.02281952281952282,-0.04900999900999903,-0.02619047619047621,0.023314523314523328,0.7989476919174194,0.023314523314523328,2.062502062501973e-06,0.023809523809523836,0.0,0.9787685774946916,10101,1008
nslkdd,0.8,DoS,xgb,1337,14,0.5,0.9991290463057048,0.3169469598965071,0.6821820864091976,-0.049129046305704804,0.6330530401034928,0.6821820864091976,0.5,0.6821820864091976,0.12519480499970237,0.6830530401034929,0.5000000200239803,1.0,6889,773
nslkdd,0.8,Probe,xgb,1337,14,0.5,0.9982837528604119,0.512,0.4862837528604119,-0.04828375286041198,0.43799999999999994,0.4862837528604119,0.5,0.4862837528604119,0.17196338672768877,0.488,0.5000000009328209,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,14,0.5,0.9798657718120806,0.013513513513513514,0.9663522582985671,-0.02986577181208061,0.9364864864864865,0.9663522582985671,0.5,0.9663522582985671,-0.0,0.9864864864864865,0.5000000000025002,1.0,149,296
nslkdd,0.8,Normal,xgb,1337,15,0.5,0.999009999009999,0.9712301587301587,0.027779840279840262,-0.04900999900999903,-0.021230158730158766,0.027779840279840262,0.5,0.027779840279840262,0.003058690558690562,0.02876984126984128,0.0,1.0,10101,1008
nslkdd,0.8,DoS,xgb,1337,15,0.5,0.9991290463057048,0.2909090909090909,0.7082199553966139,-0.049129046305704804,0.6590909090909091,0.7082199553966139,0.5,0.7082199553966139,0.10197039134475627,0.7090909090909091,0.5000000200239803,1.0,6889,770
nslkdd,0.8,Probe,xgb,1337,15,0.5,0.9982837528604119,0.36,0.638283752860412,-0.04828375286041198,0.59,0.638283752860412,0.5,0.638283752860412,0.14285125858123568,0.64,0.5000000171146297,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,15,0.5,0.9798657718120806,0.010101010101010102,0.9697647617110705,-0.02986577181208061,0.9398989898989899,0.9731091677400402,0.8378965854644775,0.9731091677400402,-0.0,0.98989898989899,0.5000000000025002,0.9965631748833106,149,297
nslkdd,0.8,Normal,xgb,1337,16,0.5,0.999009999009999,0.9672619047619048,0.031748094248094216,-0.04900999900999903,-0.01726190476190481,0.037422037422037424,0.4997923672199249,0.037422037422037424,0.0007981882981882979,0.03273809523809523,0.0,0.8483796296296288,10101,1008
nslkdd,0.8,DoS,xgb,1337,16,0.5,0.9991290463057048,0.3117723156532988,0.687356730652406,-0.049129046305704804,0.6382276843467012,0.687356730652406,0.5,0.687356730652406,0.11743283863488994,0.6882276843467012,0.5000000200239803,1.0,6889,773
nslkdd,0.8,Probe,xgb,1337,16,0.5,0.9982837528604119,0.576,0.422283752860412,-0.04828375286041198,0.374,0.422283752860412,0.5,0.422283752860412,0.19196338672768878,0.42400000000000004,0.5000000005137621,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,16,0.5,0.9798657718120806,0.02702702702702703,0.9528387447850535,-0.02986577181208061,0.922972972972973,0.9528387447850535,0.5,0.9528387447850535,-0.0,0.972972972972973,0.5000000000025053,1.0,149,296
nslkdd,0.8,Normal,xgb,1337,17,0.5,0.999009999009999,0.9682539682539683,0.030756030756030728,-0.04900999900999903,-0.0182539682539683,0.031251031251031236,0.7989476919174194,0.031251031251031236,0.003058690558690562,0.031746031746031744,0.0,0.98416050686378,10101,1008
nslkdd,0.8,DoS,xgb,1337,17,0.5,0.9991290463057048,0.32124352331606215,0.6778855229896426,-0.049129046305704804,0.6287564766839377,0.6778855229896426,0.5,0.6778855229896426,0.1318340344335078,0.6787564766839378,0.5000000200239803,1.0,6889,772
nslkdd,0.8,Probe,xgb,1337,17,0.5,0.9982837528604119,0.376,0.6222837528604119,-0.04828375286041198,0.574,0.6222837528604119,0.5,0.6222837528604119,0.16056750572082382,0.624,0.5000000009328209,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,17,0.5,0.9798657718120806,0.03691275167785235,0.9429530201342282,-0.02986577181208061,0.9130872483221476,0.9429530201342282,0.5,0.9429530201342282,-0.0,0.9630872483221476,0.5000000000025002,1.0,149,298
nslkdd,0.8,Normal,xgb,1337,18,0.5,0.999009999009999,0.9632936507936508,0.03571634821634817,-0.04900999900999903,-0.013293650793650857,0.03621134871134868,0.7989476919174194,0.03621134871134868,0.0035763785763785762,0.03670634920634919,0.0,0.9863302386512498,10101,1008
nslkdd,0.8,DoS,xgb,1337,18,0.5,0.9991290463057048,0.29571984435797666,0.703409201947728,-0.049129046305704804,0.6542801556420232,0.703409201947728,0.5,0.703409201947728,0.10217401413821806,0.7042801556420233,0.5000000200239803,1.0,6889,771
nslkdd,0.8,Probe,xgb,1337,18,0.5,0.9982837528604119,0.4979919678714859,0.500291784988926,-0.04828375286041198,0.45200803212851404,0.500291784988926,0.5,0.500291784988926,0.18483085660720686,0.5020080321285141,0.5000000000015765,1.0,1748,249
nslkdd,0.8,R2L,xgb,1337,18,0.5,0.9798657718120806,0.006711409395973154,0.9731543624161074,-0.02986577181208061,0.9432885906040268,0.9731543624161074,0.5,0.9731543624161074,-0.0,0.9932885906040269,0.5000000000025002,1.0,149,298
nslkdd,0.8,Normal,xgb,1337,19,0.5,0.999009999009999,0.9751984126984127,0.023811586311586308,-0.04900999900999903,-0.02519841269841272,0.03514091014091015,0.49971112608909607,0.03514091014091015,0.003976503976503976,0.024801587301587324,0.0,0.6776030050475406,10101,1008
nslkdd,0.8,DoS,xgb,1337,19,0.5,0.9991290463057048,0.2927461139896373,0.7063829323160675,-0.049129046305704804,0.6572538860103627,0.7063829323160675,0.5,0.7063829323160675,0.10189612937046896,0.7072538860103628,0.5000000200239803,1.0,6889,772
nslkdd,0.8,Probe,xgb,1337,19,0.5,0.9982837528604119,0.548,0.4502837528604119,-0.04828375286041198,0.4019999999999999,0.4502837528604119,0.5,0.4502837528604119,0.19196338672768878,0.45199999999999996,0.5000000009328209,1.0,1748,250
nslkdd,0.8,R2L,xgb,1337,19,0.5,0.9798657718120806,0.013468013468013467,0.966397758344067,-0.02986577181208061,0.9365319865319864,0.9697421643730368,0.8378965854644775,0.9697421643730368,-0.0,0.9865319865319865,0.5000000000025013,0.9965512420189215,149,297
nslkdd,0.8,Normal,xgb,2024,0,0.5,0.9992079992079992,0.9692460317460317,0.029961967461967443,-0.04920799920799923,-0.01924603174603179,0.03484184734184734,0.49995607137680054,0.03484184734184734,0.003675378675378675,0.030753968253968256,0.0,0.8599419878055995,10101,1008
nslkdd,0.8,DoS,xgb,2024,0,0.5,0.9991290463057048,0.38082901554404147,0.6183000307616633,-0.049129046305704804,0.5691709844559585,0.6183000307616633,0.5,0.6183000307616633,0.19422286185756824,0.6191709844559585,0.5000000158329858,1.0,6889,772
nslkdd,0.8,Probe,xgb,2024,0,0.5,0.9982837528604119,0.5180722891566265,0.4802114637037854,-0.04828375286041198,0.43192771084337345,0.4802114637037854,0.5,0.4802114637037854,0.1658947000817917,0.4819277108433735,0.5000000082670046,1.0,1748,249
nslkdd,0.8,R2L,xgb,2024,0,0.5,0.9865771812080537,0.016891891891891893,0.9696852893161618,-0.036577181208053755,0.9331081081081081,0.9696852893161618,0.5,0.9696852893161618,0.006711409395973145,0.9831081081081081,0.5000000000025002,1.0,149,296
nslkdd,0.8,Normal,xgb,2024,1,0.5,0.9992079992079992,0.9702380952380952,0.028969903969903954,-0.04920799920799923,-0.020238095238095277,0.02926690426690426,0.776904970407486,0.02926690426690426,0.001192126192126192,0.029761904761904767,0.0,0.9898520084566593,10101,1008
nslkdd,0.8,DoS,xgb,2024,1,0.5,0.9991290463057048,0.3437094682230869,0.6554195780826179,-0.049129046305704804,0.606290531776913,0.6554195780826179,0.5,0.6554195780826179,0.15601160443188533,0.6562905317769131,0.5000000158329858,1.0,6889,771
nslkdd,0.8,Probe,xgb,2024,1,0.5,0.9982837528604119,0.5685483870967742,0.4297353657636377,-0.04828375286041198,0.3814516129032257,0.4297353657636377,0.5,0.4297353657636377,0.23120432568096255,0.43145161290322576,0.5000000082670046,1.0,1748,248
nslkdd,0.8,R2L,xgb,2024,1,0.5,0.9865771812080537,0.026936026936026935,0.9596411542720268,-0.036577181208053755,0.923063973063973,0.9596411542720268,0.5,0.9596411542720268,0.003344406028969793,0.9730639730639731,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,2,0.5,0.9992079992079992,0.9642857142857143,0.034922284922284885,-0.04920799920799923,-0.014285714285714346,0.03821610071610071,0.49981772899627686,0.03821610071610071,0.0050613800613800615,0.0357142857142857,0.0,0.9138107830967664,10101,1008
nslkdd,0.8,DoS,xgb,2024,2,0.5,0.9991290463057048,0.3735408560311284,0.6255881902745764,-0.049129046305704804,0.5764591439688715,0.6255881902745764,0.5,0.6255881902745764,0.18065492479505005,0.6264591439688716,0.5000000158329858,1.0,6889,771
nslkdd,0.8,Probe,xgb,2024,2,0.5,0.9982837528604119,0.372,0.6262837528604119,-0.04828375286041198,0.578,0.6262837528604119,0.5,0.6262837528604119,0.15310755148741417,0.628,0.5000000082670046,1.0,1748,250
nslkdd,0.8,R2L,xgb,2024,2,0.5,0.9865771812080537,0.020202020202020204,0.9663751610060335,-0.036577181208053755,0.9297979797979797,0.9663751610060335,0.5,0.9663751610060335,0.003367003367003367,0.9797979797979798,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,3,0.5,0.9992079992079992,0.9732142857142857,0.02599371349371349,-0.04920799920799923,-0.023214285714285743,0.03583597333597333,0.4997437000274658,0.03583597333597333,0.001889251889251889,0.0267857142857143,0.0,0.7253525179856114,10101,1008
nslkdd,0.8,DoS,xgb,2024,3,0.5,0.9991290463057048,0.3316062176165803,0.6675228286891244,-0.049129046305704804,0.6183937823834196,0.6675228286891244,0.5,0.6675228286891244,0.1376635200518661,0.6683937823834196,0.5000000158329858,1.0,6889,772
nslkdd,0.8,Probe,xgb,2024,3,0.5,0.9982837528604119,0.5341365461847389,0.464147206675673,-0.04828375286041198,0.415863453815261,0.464147206675673,0.5,0.464147206675673,0.20605534265207281,0.46586345381526106,0.5000000082670046,1.0,1748,249
nslkdd,0.8,R2L,xgb,2024,3,0.5,0.9865771812080537,0.016835016835016835,0.9697421643730368,-0.036577181208053755,0.9331649831649831,0.9697421643730368,0.5,0.9697421643730368,0.003344406028969793,0.9831649831649831,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,4,0.5,0.9992079992079992,0.9742063492063492,0.02500165000165,-0.04920799920799923,-0.02420634920634923,0.030279592779592773,0.49981772899627686,0.030279592779592773,0.008747071247071246,0.025793650793650813,0.0,0.825693072678973,10101,1008
nslkdd,0.8,DoS,xgb,2024,4,0.5,0.9991290463057048,0.3346303501945525,0.6644986961111523,-0.049129046305704804,0.6153696498054475,0.6644986961111523,0.5,0.6644986961111523,0.1391503852360358,0.6653696498054475,0.5000000158329858,1.0,6889,771
nslkdd,0.8,Probe,xgb,2024,4,0.5,0.9982837528604119,0.396,0.6022837528604119,-0.04828375286041198,0.5539999999999999,0.6022837528604119,0.5,0.6022837528604119,0.1634233409610984,0.604,0.5000000158339897,1.0,1748,250
nslkdd,0.8,R2L,xgb,2024,4,0.5,0.9865771812080537,0.013468013468013467,0.9731091677400402,-0.036577181208053755,0.9365319865319864,0.9731091677400402,0.5,0.9731091677400402,-0.0,0.9865319865319865,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,5,0.5,0.9992079992079992,0.9732142857142857,0.02599371349371349,-0.04920799920799923,-0.023214285714285743,0.041786291786291785,0.49995607137680054,0.041786291786291785,0.000992063492063492,0.0267857142857143,0.0,0.6220631786771963,10101,1008
nslkdd,0.8,DoS,xgb,2024,5,0.5,0.9991290463057048,0.33722438391699094,0.6619046623887138,-0.049129046305704804,0.612775616083009,0.6619046623887138,0.5,0.6619046623887138,0.14563546954213177,0.6627756160830091,0.5000000158329858,1.0,6889,771
nslkdd,0.8,Probe,xgb,2024,5,0.5,0.9982837528604119,0.39759036144578314,0.6006933914146289,-0.04828375286041198,0.5524096385542168,0.6006933914146289,0.5,0.6006933914146289,0.19802321413801657,0.6024096385542168,0.5000000158339897,1.0,1748,249
nslkdd,0.8,R2L,xgb,2024,5,0.5,0.9865771812080537,0.02364864864864865,0.962928532559405,-0.036577181208053755,0.9263513513513513,0.962928532559405,0.5,0.962928532559405,0.006711409395973145,0.9763513513513513,0.5000000000025002,1.0,149,296
nslkdd,0.8,Normal,xgb,2024,6,0.5,0.9992079992079992,0.9732142857142857,0.02599371349371349,-0.04920799920799923,-0.023214285714285743,0.0408952908952909,0.4997605085372925,0.0408952908952909,0.0006950631950631951,0.0267857142857143,0.0,0.6356163001815612,10101,1008
nslkdd,0.8,DoS,xgb,2024,6,0.5,0.9991290463057048,0.344559585492228,0.6545694608134768,-0.049129046305704804,0.605440414507772,0.6545694608134768,0.5,0.6545694608134768,0.1605441053808843,0.655440414507772,0.5000000158329858,1.0,6889,772
nslkdd,0.8,Probe,xgb,2024,6,0.5,0.9982837528604119,0.5502008032128514,0.44808294964756057,-0.04828375286041198,0.3997991967871486,0.44808294964756057,0.5,0.44808294964756057,0.18597502136693225,0.44979919678714864,0.5000000158339897,1.0,1748,249
nslkdd,0.8,R2L,xgb,2024,6,0.5,0.9865771812080537,0.026936026936026935,0.9596411542720268,-0.036577181208053755,0.923063973063973,0.9596411542720268,0.5,0.9596411542720268,0.0034121980430705263,0.9730639730639731,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,7,0.5,0.9992079992079992,0.9642857142857143,0.034922284922284885,-0.04920799920799923,-0.014285714285714346,0.035417285417285393,0.8723404258489609,0.035417285417285393,0.005700755700755698,0.0357142857142857,0.0,0.9860237596086648,10101,1008
nslkdd,0.8,DoS,xgb,2024,7,0.5,0.9991290463057048,0.3743523316062176,0.6247767146994871,-0.049129046305704804,0.5756476683937823,0.6247767146994871,0.5,0.6247767146994871,0.18040963404150342,0.6256476683937824,0.5000000158329858,1.0,6889,772
nslkdd,0.8,Probe,xgb,2024,7,0.5,0.9982837528604119,0.556,0.4422837528604119,-0.04828375286041198,0.3939999999999999,0.4422837528604119,0.5,0.4422837528604119,0.2011075514874142,0.44399999999999995,0.5000000082670046,1.0,1748,250
nslkdd,0.8,R2L,xgb,2024,7,0.5,0.9865771812080537,0.010101010101010102,0.9764761711070437,-0.036577181208053755,0.9398989898989899,0.9764761711070437,0.5,0.9764761711070437,0.006711409395973145,0.98989898989899,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,8,0.5,0.9992079992079992,0.9791666666666666,0.020041332541332557,-0.04920799920799923,-0.029166666666666674,0.02988152988152988,0.49995607137680054,0.02988152988152988,0.0026812526812526813,0.02083333333333337,0.0,0.6706929872998348,10101,1008
nslkdd,0.8,DoS,xgb,2024,8,0.5,0.9991290463057048,0.36739974126778785,0.6317293050379169,-0.049129046305704804,0.5826002587322121,0.6317293050379169,0.5,0.6317293050379169,0.1659347062653269,0.6326002587322122,0.5000000158329858,1.0,6889,773
nslkdd,0.8,Probe,xgb,2024,8,0.5,0.9982837528604119,0.5421686746987951,0.4561150781616168,-0.04828375286041198,0.4078313253012048,0.4561150781616168,0.5,0.4561150781616168,0.1739268285958479,0.45783132530120485,0.5000000082670046,1.0,1748,249
nslkdd,0.8,R2L,xgb,2024,8,0.5,0.9865771812080537,0.020202020202020204,0.9663751610060335,-0.036577181208053755,0.9297979797979797,0.9663751610060335,0.5,0.9663751610060335,0.006711409395973145,0.9797979797979798,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,9,0.5,0.9992079992079992,0.9751984126984127,0.02400958650958651,-0.04920799920799923,-0.02519841269841272,0.044764544764544764,0.4997437000274658,0.044764544764544764,0.000497062997062997,0.024801587301587324,0.0,0.5363527460375968,10101,1008
nslkdd,0.8,DoS,xgb,2024,9,0.5,0.9991290463057048,0.33678756476683935,0.6623414815388654,-0.049129046305704804,0.6132124352331606,0.6623414815388654,0.5,0.6623414815388654,0.1428448672021252,0.6632124352331606,0.5000000158329858,1.0,6889,772
nslkdd,0.8,Probe,xgb,2024,9,0.5,0.9982837528604119,0.404,0.5942837528604119,-0.04828375286041198,0.5459999999999999,0.5942837528604119,0.5,0.5942837528604119,0.18510755148741417,0.596,0.5000000124288464,1.0,1748,250
nslkdd,0.8,R2L,xgb,2024,9,0.5,0.9865771812080537,0.016835016835016835,0.9697421643730368,-0.036577181208053755,0.9331649831649831,0.9697421643730368,0.5,0.9697421643730368,0.006711409395973145,0.9831649831649831,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,10,0.5,0.9992079992079992,0.9692460317460317,0.029961967461967443,-0.04920799920799923,-0.01924603174603179,0.03285772035772035,0.49995607137680054,0.03285772035772035,0.003176253176253176,0.030753968253968256,0.0,0.9118699391124219,10101,1008
nslkdd,0.8,DoS,xgb,2024,10,0.5,0.9991290463057048,0.3398184176394293,0.6593106286662754,-0.049129046305704804,0.6101815823605706,0.6593106286662754,0.5,0.6593106286662754,0.15471458757066614,0.6601815823605707,0.5000000158329858,1.0,6889,771
nslkdd,0.8,Probe,xgb,2024,10,0.5,0.9982837528604119,0.5378486055776892,0.4604351472827227,-0.04828375286041198,0.41215139442231075,0.4604351472827227,0.5,0.4604351472827227,0.2041673124435895,0.4621513944223108,0.5000000082670046,1.0,1748,251
nslkdd,0.8,R2L,xgb,2024,10,0.5,0.9865771812080537,0.013468013468013467,0.9731091677400402,-0.036577181208053755,0.9365319865319864,0.9731091677400402,0.5,0.9731091677400402,-0.0,0.9865319865319865,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,11,0.5,0.9992079992079992,0.9742063492063492,0.02500165000165,-0.04920799920799923,-0.02420634920634923,0.031865656865656865,0.49995607137680054,0.031865656865656865,0.0017325017325017303,0.025793650793650813,0.0,0.7845954692556634,10101,1008
nslkdd,0.8,DoS,xgb,2024,11,0.5,0.9991290463057048,0.3816300129366106,0.6174990333690942,-0.049129046305704804,0.5683699870633894,0.6174990333690942,0.5,0.6174990333690942,0.18231682320860618,0.6183699870633894,0.5000000158329858,1.0,6889,773
nslkdd,0.8,Probe,xgb,2024,11,0.5,0.9982837528604119,0.392,0.6062837528604119,-0.04828375286041198,0.5579999999999999,0.6062837528604119,0.5,0.6062837528604119,0.1691075514874142,0.608,0.5000000082670046,1.0,1748,250
nslkdd,0.8,R2L,xgb,2024,11,0.5,0.9865771812080537,0.02356902356902357,0.9630081576390301,-0.036577181208053755,0.9264309764309764,0.9630081576390301,0.5,0.9630081576390301,0.003344406028969793,0.9764309764309764,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,12,0.5,0.9992079992079992,0.9702380952380952,0.028969903969903954,-0.04920799920799923,-0.020238095238095277,0.030875655875655876,0.4997437000274658,0.030875655875655876,0.002481189981189981,0.029761904761904767,0.0,0.9382765531062119,10101,1008
nslkdd,0.8,DoS,xgb,2024,12,0.5,0.9991290463057048,0.3761348897535668,0.622994156552138,-0.049129046305704804,0.5738651102464332,0.622994156552138,0.5,0.622994156552138,0.18324895851748846,0.6238651102464332,0.5000000158329858,1.0,6889,771
nslkdd,0.8,Probe,xgb,2024,12,0.5,0.9982837528604119,0.352,0.646283752860412,-0.04828375286041198,0.598,0.646283752860412,0.5,0.646283752860412,0.12799542334096112,0.648,0.5000000082670046,1.0,1748,250
nslkdd,0.8,R2L,xgb,2024,12,0.5,0.9865771812080537,0.016835016835016835,0.9697421643730368,-0.036577181208053755,0.9331649831649831,0.9697421643730368,0.5,0.9697421643730368,0.003344406028969793,0.9831649831649831,0.5000000000025002,1.0,149,297
nslkdd,0.8,Normal,xgb,2024,13,0.5,0.9992079992079992,0.9751984126984127,0.02400958650958651,-0.04920799920799923,-0.02519841269841272,0.03791910041910042,0.4997605085372925,0.03791910041910042,0.0035887535887535876,0.024801587301587324,0.0,0.6331792221920044,10101,1008
