ladder,rung,realization,arch,seed,coverage,S_sup,score_KS,n_focal
placebo_seen_only,0.75,19,mlp,6021,0.15719063545150502,0.0,0.8259971717806559,299
placebo_seen_only,1.0,19,mlp,6021,0.023411371237458192,0.0,0.9497429911786492,299
placebo_seen_only,0.0,0,mlp,7,0.36789297658862874,0.0,0.8960966083814056,299
placebo_seen_only,0.25,0,mlp,7,0.2709030100334448,0.0,0.8927521267760544,299
placebo_seen_only,0.5,0,mlp,7,0.19063545150501673,0.0,0.9261969428295661,299
placebo_seen_only,0.75,0,mlp,7,0.10033444816053512,0.0,0.9195079796188638,299
placebo_seen_only,1.0,0,mlp,7,0.043478260869565216,0.0,0.9563870620188099,299
placebo_seen_only,0.0,1,mlp,7,0.3277591973244147,0.0,0.8927521267760544,299
placebo_seen_only,0.25,1,mlp,7,0.25418060200668896,0.0,0.8994410899867568,299
placebo_seen_only,0.5,1,mlp,7,0.2040133779264214,0.0,0.9027855715921079,299
placebo_seen_only,0.75,1,mlp,7,0.12040133779264214,0.0,0.9128190164081614,299
placebo_seen_only,1.0,1,mlp,7,0.04013377926421405,0.0,0.9563870620188099,299
placebo_seen_only,0.0,2,mlp,7,0.27424749163879597,0.0,0.8760297187492986,299
placebo_seen_only,0.25,2,mlp,7,0.2608695652173913,0.0,0.8894076451707033,299
placebo_seen_only,0.5,2,mlp,7,0.22742474916387959,0.0,0.9061300531974591,299
placebo_seen_only,0.75,2,mlp,7,0.13377926421404682,0.0,0.9261969428295661,299
placebo_seen_only,1.0,2,mlp,7,0.043478260869565216,0.0,0.9530425804134587,299
placebo_seen_only,0.0,3,mlp,7,0.32441471571906355,0.0,0.9061300531974591,299
placebo_seen_only,0.25,3,mlp,7,0.2976588628762542,0.0,0.8894076451707033,299
placebo_seen_only,0.5,3,mlp,7,0.2140468227424749,0.0,0.9027855715921079,299
placebo_seen_only,0.75,3,mlp,7,0.15719063545150502,0.0,0.9228524612242149,299
placebo_seen_only,1.0,3,mlp,7,0.06020066889632107,0.0,0.9530425804134587,299
placebo_seen_only,0.0,4,mlp,7,0.31438127090301005,0.0,0.8860631635653521,299
placebo_seen_only,0.25,4,mlp,7,0.25418060200668896,0.0,0.8994410899867568,299
placebo_seen_only,0.5,4,mlp,7,0.18729096989966554,0.0,0.8960966083814056,299
placebo_seen_only,0.75,4,mlp,7,0.14715719063545152,0.0,0.9261969428295661,299
placebo_seen_only,1.0,4,mlp,7,0.0802675585284281,0.0,0.9530425804134587,299
placebo_seen_only,0.0,5,mlp,7,0.3210702341137124,0.0,0.8960966083814056,299
placebo_seen_only,0.25,5,mlp,7,0.24414715719063546,0.0,0.8994410899867568,299
placebo_seen_only,0.5,5,mlp,7,0.1505016722408027,0.0,0.9261969428295661,299
placebo_seen_only,0.75,5,mlp,7,0.10702341137123746,0.0,0.9094745348028103,299
placebo_seen_only,1.0,5,mlp,7,0.046822742474916385,0.0,0.959731543624161,299
placebo_seen_only,0.0,6,mlp,7,0.33444816053511706,0.0,0.8960966083814056,299
placebo_seen_only,0.25,6,mlp,7,0.2809364548494983,0.0,0.8960966083814056,299
placebo_seen_only,0.5,6,mlp,7,0.24749163879598662,0.0,0.9061300531974591,299
placebo_seen_only,0.75,6,mlp,7,0.11705685618729098,0.0,0.9228524612242149,299
placebo_seen_only,1.0,6,mlp,7,0.056856187290969896,0.0,0.9563870620188099,299
placebo_seen_only,0.0,7,mlp,7,0.3076923076923077,0.0,0.8927521267760544,299
placebo_seen_only,0.25,7,mlp,7,0.27759197324414714,0.0,0.8927521267760544,299
placebo_seen_only,0.5,7,mlp,7,0.1605351170568562,0.0,0.9228524612242149,299
placebo_seen_only,0.75,7,mlp,7,0.11705685618729098,0.0,0.9261969428295661,299
placebo_seen_only,1.0,7,mlp,7,0.030100334448160536,0.0,0.9563870620188099,299
placebo_seen_only,0.0,8,mlp,7,0.3076923076923077,0.0,0.8894076451707033,299
placebo_seen_only,0.25,8,mlp,7,0.2976588628762542,0.0,0.9027855715921079,299
placebo_seen_only,0.5,8,mlp,7,0.22408026755852842,0.0,0.9061300531974591,299
placebo_seen_only,0.75,8,mlp,7,0.14715719063545152,0.0,0.9261969428295661,299
placebo_seen_only,1.0,8,mlp,7,0.05351170568561873,0.0,0.959731543624161,299
placebo_seen_only,0.0,9,mlp,7,0.3177257525083612,0.0,0.8927521267760544,299
placebo_seen_only,0.25,9,mlp,7,0.29431438127090304,0.0,0.8827186819600009,299
placebo_seen_only,0.5,9,mlp,7,0.20735785953177258,0.0,0.9094745348028103,299
placebo_seen_only,0.75,9,mlp,7,0.11371237458193979,0.0,0.9128190164081614,299
placebo_seen_only,1.0,9,mlp,7,0.043478260869565216,0.0,0.9563870620188099,299
placebo_seen_only,0.0,10,mlp,7,0.32441471571906355,0.0,0.8793742003546497,299
placebo_seen_only,0.25,10,mlp,7,0.3411371237458194,0.0,0.9027855715921079,299
placebo_seen_only,0.5,10,mlp,7,0.1939799331103679,0.0,0.9161634980135126,299
placebo_seen_only,0.75,10,mlp,7,0.13712374581939799,0.0,0.9195079796188638,299
placebo_seen_only,1.0,10,mlp,7,0.016722408026755852,0.0,0.959731543624161,299
placebo_seen_only,0.0,11,mlp,7,0.36454849498327757,0.0,0.8894076451707033,299
placebo_seen_only,0.25,11,mlp,7,0.24414715719063546,0.0,0.9061300531974591,299
placebo_seen_only,0.5,11,mlp,7,0.20735785953177258,0.0,0.9061300531974591,299
placebo_seen_only,0.75,11,mlp,7,0.11371237458193979,0.0,0.9195079796188638,299
placebo_seen_only,1.0,11,mlp,7,0.04013377926421405,0.0,0.959731543624161,299
placebo_seen_only,0.0,12,mlp,7,0.35451505016722407,0.0,0.8860631635653521,299
placebo_seen_only,0.25,12,mlp,7,0.2140468227424749,0.0,0.9027855715921079,299
placebo_seen_only,0.5,12,mlp,7,0.19063545150501673,0.0,0.9094745348028103,299
placebo_seen_only,0.75,12,mlp,7,0.13377926421404682,0.0,0.9228524612242149,299
placebo_seen_only,1.0,12,mlp,7,0.03678929765886288,0.0,0.9563870620188099,299
placebo_seen_only,0.0,13,mlp,7,0.35785953177257523,0.0,0.8827186819600009,299
placebo_seen_only,0.25,13,mlp,7,0.23076923076923078,0.0,0.9061300531974591,299
placebo_seen_only,0.5,13,mlp,7,0.1806020066889632,0.0,0.9094745348028103,299
placebo_seen_only,0.75,13,mlp,7,0.12040133779264214,0.0,0.9161634980135126,299
placebo_seen_only,1.0,13,mlp,7,0.026755852842809364,0.0,0.9563870620188099,299
placebo_seen_only,0.0,14,mlp,7,0.3979933110367893,0.0,0.8793742003546497,299
placebo_seen_only,0.25,14,mlp,7,0.2809364548494983,0.0,0.9161634980135126,299
placebo_seen_only,0.5,14,mlp,7,0.17725752508361203,0.0,0.9161634980135126,299
placebo_seen_only,0.75,14,mlp,7,0.13043478260869565,0.0,0.9128190164081614,299
placebo_seen_only,1.0,14,mlp,7,0.056856187290969896,0.0,0.9563870620188099,299
placebo_seen_only,0.0,15,mlp,7,0.391304347826087,0.0,0.9094745348028103,299
placebo_seen_only,0.25,15,mlp,7,0.23745819397993312,0.0,0.8960966083814056,299
placebo_seen_only,0.5,15,mlp,7,0.19063545150501673,0.0,0.9195079796188638,299
placebo_seen_only,0.75,15,mlp,7,0.10702341137123746,0.0,0.9228524612242149,299
placebo_seen_only,1.0,15,mlp,7,0.03678929765886288,0.0,0.959731543624161,299
placebo_seen_only,0.0,16,mlp,7,0.3076923076923077,0.0,0.8927521267760544,299
placebo_seen_only,0.25,16,mlp,7,0.3177257525083612,0.0,0.9128190164081614,299
placebo_seen_only,0.5,16,mlp,7,0.19732441471571907,0.0,0.9094745348028103,299
placebo_seen_only,0.75,16,mlp,7,0.12374581939799331,0.0,0.9161634980135126,299
placebo_seen_only,1.0,16,mlp,7,0.06688963210702341,0.0,0.9563870620188099,299
placebo_seen_only,0.0,17,mlp,7,0.33444816053511706,0.0,0.8827186819600009,299
placebo_seen_only,0.25,17,mlp,7,0.23076923076923078,0.0,0.8960966083814056,299
placebo_seen_only,0.5,17,mlp,7,0.17725752508361203,0.0,0.8960966083814056,299
placebo_seen_only,0.75,17,mlp,7,0.10702341137123746,0.0,0.9228524612242149,299
placebo_seen_only,1.0,17,mlp,7,0.04013377926421405,0.0,0.9563870620188099,299
placebo_seen_only,0.0,18,mlp,7,0.3377926421404682,0.0,0.8693407555385962,299
placebo_seen_only,0.25,18,mlp,7,0.2408026755852843,0.0,0.9128190164081614,299
placebo_seen_only,0.5,18,mlp,7,0.1505016722408027,0.0,0.9094745348028103,299
placebo_seen_only,0.75,18,mlp,7,0.11705685618729098,0.0,0.9228524612242149,299
placebo_seen_only,1.0,18,mlp,7,0.023411371237458192,0.0,0.9563870620188099,299
placebo_seen_only,0.0,19,mlp,7,0.3712374581939799,0.0,0.8960966083814056,299
placebo_seen_only,0.25,19,mlp,7,0.2608695652173913,0.0,0.9027855715921079,299
placebo_seen_only,0.5,19,mlp,7,0.22742474916387959,0.0,0.8994410899867568,299
placebo_seen_only,0.75,19,mlp,7,0.13043478260869565,0.0,0.9161634980135126,299
placebo_seen_only,1.0,19,mlp,7,0.043478260869565216,0.0,0.9530425804134587,299
placebo_seen_only,0.0,0,mlp,88,0.3511705685618729,0.0,0.9027631254068371,299
placebo_seen_only,0.25,0,mlp,88,0.27424749163879597,0.0,0.8860407173800813,299
placebo_seen_only,0.5,0,mlp,88,0.18729096989966554,0.0,0.9094520886175395,299
placebo_seen_only,0.75,0,mlp,88,0.06354515050167224,0.0,0.9061076070121883,299
placebo_seen_only,1.0,0,mlp,88,0.020066889632107024,0.0,0.9530874727840004,299
placebo_seen_only,0.0,1,mlp,88,0.2976588628762542,0.0,0.8860631635653521,299
placebo_seen_only,0.25,1,mlp,88,0.2140468227424749,0.0,0.8860407173800813,299
placebo_seen_only,0.5,1,mlp,88,0.21070234113712374,0.0,0.8893851989854324,299
placebo_seen_only,0.75,1,mlp,88,0.08361204013377926,0.0,0.899418643801486,299
placebo_seen_only,1.0,1,mlp,88,0.023411371237458192,0.0,0.9497429911786492,299
placebo_seen_only,0.0,2,mlp,88,0.29431438127090304,0.0,0.8826962357747301,299
placebo_seen_only,0.25,2,mlp,88,0.2408026755852843,0.0,0.8860407173800813,299
placebo_seen_only,0.5,2,mlp,88,0.1939799331103679,0.0,0.9061076070121883,299
placebo_seen_only,0.75,2,mlp,88,0.09698996655518395,0.0,0.919485533433593,299
placebo_seen_only,1.0,2,mlp,88,0.023411371237458192,0.0,0.9497429911786492,299
placebo_seen_only,0.0,3,mlp,88,0.3110367892976589,0.0,0.8960741621961348,299
placebo_seen_only,0.25,3,mlp,88,0.26421404682274247,0.0,0.8960741621961348,299
placebo_seen_only,0.5,3,mlp,88,0.20735785953177258,0.0,0.9027631254068371,299
placebo_seen_only,0.75,3,mlp,88,0.09364548494983277,0.0,0.9061300531974591,299
placebo_seen_only,1.0,3,mlp,88,0.020066889632107024,0.0,0.9530874727840004,299
placebo_seen_only,0.0,4,mlp,88,0.3210702341137124,0.0,0.8826962357747301,299
placebo_seen_only,0.25,4,mlp,88,0.24749163879598662,0.0,0.899418643801486,299
placebo_seen_only,0.5,4,mlp,88,0.19063545150501673,0.0,0.8860407173800813,299
placebo_seen_only,0.75,4,mlp,88,0.08695652173913043,0.0,0.9094745348028103,299
placebo_seen_only,1.0,4,mlp,88,0.033444816053511704,0.0,0.9397095463625956,299
placebo_seen_only,0.0,5,mlp,88,0.3177257525083612,0.0,0.8960741621961348,299
placebo_seen_only,0.25,5,mlp,88,0.23411371237458195,0.0,0.8994410899867568,299
placebo_seen_only,0.5,5,mlp,88,0.15384615384615385,0.0,0.9161634980135126,299
placebo_seen_only,0.75,5,mlp,88,0.0903010033444816,0.0,0.9027631254068371,299
placebo_seen_only,1.0,5,mlp,88,0.006688963210702341,0.0,0.9664653992054051,299
placebo_seen_only,0.0,6,mlp,88,0.2809364548494983,0.0,0.9061076070121883,299
placebo_seen_only,0.25,6,mlp,88,0.26755852842809363,0.0,0.8960741621961348,299
placebo_seen_only,0.5,6,mlp,88,0.21070234113712374,0.0,0.8893851989854324,299
placebo_seen_only,0.75,6,mlp,88,0.0903010033444816,0.0,0.9094745348028103,299
placebo_seen_only,1.0,6,mlp,88,0.023411371237458192,0.0,0.946398509573298,299
placebo_seen_only,0.0,7,mlp,88,0.3177257525083612,0.0,0.8960741621961348,299
placebo_seen_only,0.25,7,mlp,88,0.25752508361204013,0.0,0.8960741621961348,299
placebo_seen_only,0.5,7,mlp,88,0.16387959866220736,0.0,0.9061300531974591,299
placebo_seen_only,0.75,7,mlp,88,0.10367892976588629,0.0,0.9061300531974591,299
placebo_seen_only,1.0,7,mlp,88,0.016722408026755852,0.0,0.9564319543893516,299
placebo_seen_only,0.0,8,mlp,88,0.3110367892976589,0.0,0.8760072725640278,299
placebo_seen_only,0.25,8,mlp,88,0.2709030100334448,0.0,0.899418643801486,299
placebo_seen_only,0.5,8,mlp,88,0.2040133779264214,0.0,0.8960966083814056,299
placebo_seen_only,0.75,8,mlp,88,0.10702341137123746,0.0,0.9094520886175395,299
placebo_seen_only,1.0,8,mlp,88,0.016722408026755852,0.0,0.9564319543893516,299
placebo_seen_only,0.0,9,mlp,88,0.3411371237458194,0.0,0.8760072725640278,299
placebo_seen_only,0.25,9,mlp,88,0.25752508361204013,0.0,0.8826962357747301,299
placebo_seen_only,0.5,9,mlp,88,0.18729096989966554,0.0,0.8960741621961348,299
placebo_seen_only,0.75,9,mlp,88,0.0903010033444816,0.0,0.9027855715921079,299
placebo_seen_only,1.0,9,mlp,88,0.026755852842809364,0.0,0.9430540279679468,299
placebo_seen_only,0.0,10,mlp,88,0.38127090301003347,0.0,0.8826962357747301,299
placebo_seen_only,0.25,10,mlp,88,0.27424749163879597,0.0,0.8927296805907836,299
placebo_seen_only,0.5,10,mlp,88,0.1605351170568562,0.0,0.9094520886175395,299
placebo_seen_only,0.75,10,mlp,88,0.10367892976588629,0.0,0.9161634980135126,299
placebo_seen_only,1.0,10,mlp,88,0.006688963210702341,0.0,0.9664653992054051,299
placebo_seen_only,0.0,11,mlp,88,0.2976588628762542,0.0,0.8893851989854324,299
placebo_seen_only,0.25,11,mlp,88,0.20066889632107024,0.0,0.899418643801486,299
placebo_seen_only,0.5,11,mlp,88,0.16387959866220736,0.0,0.9061076070121883,299
placebo_seen_only,0.75,11,mlp,88,0.07692307692307693,0.0,0.9128190164081614,299
placebo_seen_only,1.0,11,mlp,88,0.023411371237458192,0.0,0.946398509573298,299
placebo_seen_only,0.0,12,mlp,88,0.31438127090301005,0.0,0.8826962357747301,299
placebo_seen_only,0.25,12,mlp,88,0.23076923076923078,0.0,0.9127965702228906,299
placebo_seen_only,0.5,12,mlp,88,0.1605351170568562,0.0,0.9161410518282418,299
placebo_seen_only,0.75,12,mlp,88,0.07692307692307693,0.0,0.9161410518282418,299
placebo_seen_only,1.0,12,mlp,88,0.010033444816053512,0.0,0.9631209176000539,299
placebo_seen_only,0.0,13,mlp,88,0.3511705685618729,0.0,0.8927296805907836,299
placebo_seen_only,0.25,13,mlp,88,0.26421404682274247,0.0,0.9027631254068371,299
placebo_seen_only,0.5,13,mlp,88,0.15384615384615385,0.0,0.8994410899867568,299
placebo_seen_only,0.75,13,mlp,88,0.08361204013377926,0.0,0.9027855715921079,299
placebo_seen_only,1.0,13,mlp,88,0.020066889632107024,0.0,0.9530874727840004,299
placebo_seen_only,0.0,14,mlp,88,0.35451505016722407,0.0,0.8726627909586766,299
placebo_seen_only,0.25,14,mlp,88,0.2842809364548495,0.0,0.9127965702228906,299
placebo_seen_only,0.5,14,mlp,88,0.15719063545150502,0.0,0.9027631254068371,299
placebo_seen_only,0.75,14,mlp,88,0.11036789297658862,0.0,0.9061300531974591,299
placebo_seen_only,1.0,14,mlp,88,0.006688963210702341,0.0,0.9664653992054051,299
placebo_seen_only,0.0,15,mlp,88,0.3745819397993311,0.0,0.9027631254068371,299
placebo_seen_only,0.25,15,mlp,88,0.22408026755852842,0.0,0.899418643801486,299
placebo_seen_only,0.5,15,mlp,88,0.19732441471571907,0.0,0.9027631254068371,299
placebo_seen_only,0.75,15,mlp,88,0.07357859531772576,0.0,0.9261969428295661,299
placebo_seen_only,1.0,15,mlp,88,0.016722408026755852,0.0,0.9564319543893516,299
placebo_seen_only,0.0,16,mlp,88,0.31438127090301005,0.0,0.8893851989854324,299
placebo_seen_only,0.25,16,mlp,88,0.26755852842809363,0.0,0.9094520886175395,299
placebo_seen_only,0.5,16,mlp,88,0.20735785953177258,0.0,0.8893851989854324,299
placebo_seen_only,0.75,16,mlp,88,0.08695652173913043,0.0,0.9127965702228906,299
placebo_seen_only,1.0,16,mlp,88,0.016722408026755852,0.0,0.9564319543893516,299
placebo_seen_only,0.0,17,mlp,88,0.3377926421404682,0.0,0.8760072725640278,299
placebo_seen_only,0.25,17,mlp,88,0.26421404682274247,0.0,0.8960741621961348,299
placebo_seen_only,0.5,17,mlp,88,0.16387959866220736,0.0,0.8894076451707033,299
placebo_seen_only,0.75,17,mlp,88,0.10033444816053512,0.0,0.8960741621961348,299
placebo_seen_only,1.0,17,mlp,88,0.006688963210702341,0.0,0.9631209176000539,299
placebo_seen_only,0.0,18,mlp,88,0.3712374581939799,0.0,0.8659738277479743,299
placebo_seen_only,0.25,18,mlp,88,0.22742474916387959,0.0,0.9027631254068371,299
placebo_seen_only,0.5,18,mlp,88,0.1505016722408027,0.0,0.9061076070121883,299
placebo_seen_only,0.75,18,mlp,88,0.10367892976588629,0.0,0.9061076070121883,299
placebo_seen_only,1.0,18,mlp,88,0.006688963210702341,0.0,0.9631209176000539,299
placebo_seen_only,0.0,19,mlp,88,0.3210702341137124,0.0,0.8960741621961348,299
placebo_seen_only,0.25,19,mlp,88,0.2508361204013378,0.0,0.8960741621961348,299
placebo_seen_only,0.5,19,mlp,88,0.19732441471571907,0.0,0.8860407173800813,299
placebo_seen_only,0.75,19,mlp,88,0.12040133779264214,0.0,0.9094520886175395,299
placebo_seen_only,1.0,19,mlp,88,0.023411371237458192,0.0,0.9497429911786492,299
placebo_seen_only,0.0,0,mlp,91,0.4983277591973244,0.0,0.819128639087787,299
placebo_seen_only,0.25,0,mlp,91,0.41471571906354515,0.0,0.7790173060088438,299
placebo_seen_only,0.5,0,mlp,91,0.27424749163879597,0.0,0.8659738277479743,299
placebo_seen_only,0.75,0,mlp,91,0.13712374581939799,0.0,0.8760072725640278,299
placebo_seen_only,1.0,0,mlp,91,0.046822742474916385,0.0,0.9229197997800274,299
placebo_seen_only,0.0,1,mlp,91,0.5183946488294314,0.0,0.7923727862449776,299
placebo_seen_only,0.25,1,mlp,91,0.3779264214046823,0.0,0.8124396758770847,299
placebo_seen_only,0.5,1,mlp,91,0.3076923076923077,0.0,0.8325290116944625,299
placebo_seen_only,0.75,1,mlp,91,0.19063545150501673,0.0,0.8525734551412988,299
placebo_seen_only,1.0,1,mlp,91,0.046822742474916385,0.0,0.9262642813853785,299
placebo_seen_only,0.0,2,mlp,91,0.49498327759197325,0.0,0.7957172678503288,299
placebo_seen_only,0.25,2,mlp,91,0.36454849498327757,0.0,0.8090951942717335,299
placebo_seen_only,0.5,2,mlp,91,0.28762541806020064,0.0,0.8492514197212184,299
placebo_seen_only,0.75,2,mlp,91,0.14715719063545152,0.0,0.8760072725640278,299
placebo_seen_only,1.0,2,mlp,91,0.033444816053511704,0.0,0.9229197997800274,299
placebo_seen_only,0.0,3,mlp,91,0.5117056856187291,0.0,0.8024062310610311,299
placebo_seen_only,0.25,3,mlp,91,0.3979933110367893,0.0,0.8291620839038405,299
placebo_seen_only,0.5,3,mlp,91,0.3177257525083612,0.0,0.8492514197212184,299
placebo_seen_only,0.75,3,mlp,91,0.15719063545150502,0.0,0.8659738277479743,299
placebo_seen_only,1.0,3,mlp,91,0.0903010033444816,0.0,0.9262642813853785,299
placebo_seen_only,0.0,4,mlp,91,0.48494983277591974,0.0,0.7890283046396265,299
placebo_seen_only,0.25,4,mlp,91,0.36789297658862874,0.0,0.8458844919305964,299
placebo_seen_only,0.5,4,mlp,91,0.2508361204013378,0.0,0.819128639087787,299
placebo_seen_only,0.75,4,mlp,91,0.14046822742474915,0.0,0.899418643801486,299
placebo_seen_only,1.0,4,mlp,91,0.05351170568561873,0.0,0.916230836569325,299
placebo_seen_only,0.0,5,mlp,91,0.5317725752508361,0.0,0.7823393414289241,299
placebo_seen_only,0.25,5,mlp,91,0.38127090301003347,0.0,0.819128639087787,299
placebo_seen_only,0.5,5,mlp,91,0.2508361204013378,0.0,0.8726627909586766,299
placebo_seen_only,0.75,5,mlp,91,0.1705685618729097,0.0,0.8692958631680546,299
placebo_seen_only,1.0,5,mlp,91,0.020066889632107024,0.0,0.9429866894121344,299
placebo_seen_only,0.0,6,mlp,91,0.4983277591973244,0.0,0.79906174945568,299
placebo_seen_only,0.25,6,mlp,91,0.36789297658862874,0.0,0.8124621220623555,299
placebo_seen_only,0.5,6,mlp,91,0.2909698996655518,0.0,0.8492289735359476,299
placebo_seen_only,0.75,6,mlp,91,0.16722408026755853,0.0,0.8826962357747301,299
placebo_seen_only,1.0,6,mlp,91,0.08695652173913043,0.0,0.9128863549639739,299
placebo_seen_only,0.0,7,mlp,91,0.4214046822742475,0.0,0.8057731588516531,299
placebo_seen_only,0.25,7,mlp,91,0.4013377926421405,0.0,0.8191510852730578,299
placebo_seen_only,0.5,7,mlp,91,0.23076923076923078,0.0,0.8592624183520011,299
placebo_seen_only,0.75,7,mlp,91,0.14715719063545152,0.0,0.8760072725640278,299
placebo_seen_only,1.0,7,mlp,91,0.043478260869565216,0.0,0.9329532445960809,299
placebo_seen_only,0.0,8,mlp,91,0.47157190635451507,0.0,0.7555834885861148,299
placebo_seen_only,0.25,8,mlp,91,0.3745819397993311,0.0,0.8358510471145428,299
placebo_seen_only,0.5,8,mlp,91,0.27759197324414714,0.0,0.8525734551412988,299
placebo_seen_only,0.75,8,mlp,91,0.1939799331103679,0.0,0.8592848645372719,299
placebo_seen_only,1.0,8,mlp,91,0.06020066889632107,0.0,0.9296087629907297,299
placebo_seen_only,0.0,9,mlp,91,0.5050167224080268,0.0,0.7923727862449776,299
placebo_seen_only,0.25,9,mlp,91,0.43478260869565216,0.0,0.802428677246302,299
placebo_seen_only,0.5,9,mlp,91,0.25752508361204013,0.0,0.8592624183520011,299
placebo_seen_only,0.75,9,mlp,91,0.14046822742474915,0.0,0.8626068999573523,299
placebo_seen_only,1.0,9,mlp,91,0.046822742474916385,0.0,0.9229197997800274,299
placebo_seen_only,0.0,10,mlp,91,0.5418060200668896,0.0,0.7823393414289241,299
placebo_seen_only,0.25,10,mlp,91,0.39464882943143814,0.0,0.819128639087787,299
placebo_seen_only,0.5,10,mlp,91,0.2842809364548495,0.0,0.8492514197212184,299
placebo_seen_only,0.75,10,mlp,91,0.14046822742474915,0.0,0.8893851989854324,299
placebo_seen_only,1.0,10,mlp,91,0.033444816053511704,0.0,0.9396422078067832,299
placebo_seen_only,0.0,11,mlp,91,0.5451505016722408,0.0,0.7756728244034926,299
placebo_seen_only,0.25,11,mlp,91,0.34448160535117056,0.0,0.8291845300891113,299
placebo_seen_only,0.5,11,mlp,91,0.2976588628762542,0.0,0.8458844919305964,299
placebo_seen_only,0.75,11,mlp,91,0.16722408026755853,0.0,0.8793517541693789,299
placebo_seen_only,1.0,11,mlp,91,0.04013377926421405,0.0,0.9229197997800274,299
placebo_seen_only,0.0,12,mlp,91,0.4782608695652174,0.0,0.7890283046396265,299
placebo_seen_only,0.25,12,mlp,91,0.3210702341137124,0.0,0.8392179749051649,299
placebo_seen_only,0.5,12,mlp,91,0.2408026755852843,0.0,0.8592848645372719,299
placebo_seen_only,0.75,12,mlp,91,0.17725752508361203,0.0,0.8893627528001616,299
placebo_seen_only,1.0,12,mlp,91,0.04013377926421405,0.0,0.936297726201432,299
placebo_seen_only,0.0,13,mlp,91,0.4816053511705686,0.0,0.7957172678503288,299
placebo_seen_only,0.25,13,mlp,91,0.4013377926421405,0.0,0.8157841574824358,299
placebo_seen_only,0.5,13,mlp,91,0.25418060200668896,0.0,0.8793293079841081,299
placebo_seen_only,0.75,13,mlp,91,0.1505016722408027,0.0,0.8793293079841081,299
placebo_seen_only,1.0,13,mlp,91,0.03678929765886288,0.0,0.9296087629907297,299
placebo_seen_only,0.0,14,mlp,91,0.5217391304347826,0.0,0.758927970191466,299
placebo_seen_only,0.25,14,mlp,91,0.39464882943143814,0.0,0.7923727862449776,299
placebo_seen_only,0.5,14,mlp,91,0.25418060200668896,0.0,0.8358734932998136,299
placebo_seen_only,0.75,14,mlp,91,0.17391304347826086,0.0,0.8826737895894593,299
placebo_seen_only,1.0,14,mlp,91,0.05016722408026756,0.0,0.9463311710174855,299
placebo_seen_only,0.0,15,mlp,91,0.568561872909699,0.0,0.7823393414289241,299
placebo_seen_only,0.25,15,mlp,91,0.3612040133779264,0.0,0.839195528719894,299
placebo_seen_only,0.5,15,mlp,91,0.2809364548494983,0.0,0.839195528719894,299
placebo_seen_only,0.75,15,mlp,91,0.10702341137123746,0.0,0.9027631254068371,299
placebo_seen_only,1.0,15,mlp,91,0.026755852842809364,0.0,0.9296087629907297,299
placebo_seen_only,0.0,16,mlp,91,0.46153846153846156,0.0,0.8024062310610311,299
placebo_seen_only,0.25,16,mlp,91,0.4180602006688963,0.0,0.8291620839038405,299
placebo_seen_only,0.5,16,mlp,91,0.2976588628762542,0.0,0.8224731206931382,299
placebo_seen_only,0.75,16,mlp,91,0.17391304347826086,0.0,0.8525959013265696,299
placebo_seen_only,1.0,16,mlp,91,0.033444816053511704,0.0,0.936297726201432,299
placebo_seen_only,0.0,17,mlp,91,0.5016722408026756,0.0,0.7689614150075195,299
placebo_seen_only,0.25,17,mlp,91,0.391304347826087,0.0,0.7957172678503288,299
placebo_seen_only,0.5,17,mlp,91,0.22742474916387959,0.0,0.8425624565105161,299
placebo_seen_only,0.75,17,mlp,91,0.14381270903010032,0.0,0.8659738277479743,299
placebo_seen_only,1.0,17,mlp,91,0.030100334448160536,0.0,0.9396422078067832,299
placebo_seen_only,0.0,18,mlp,91,0.49498327759197325,0.0,0.7890283046396265,299
placebo_seen_only,0.25,18,mlp,91,0.391304347826087,0.0,0.8191510852730578,299
placebo_seen_only,0.5,18,mlp,91,0.23076923076923078,0.0,0.8459069381158673,299
placebo_seen_only,0.75,18,mlp,91,0.1806020066889632,0.0,0.8659513815627035,299
placebo_seen_only,1.0,18,mlp,91,0.04013377926421405,0.0,0.936297726201432,299
placebo_seen_only,0.0,19,mlp,91,0.5518394648829431,0.0,0.7823393414289241,299
placebo_seen_only,0.25,19,mlp,91,0.35785953177257523,0.0,0.7957397140355996,299
placebo_seen_only,0.5,19,mlp,91,0.2842809364548495,0.0,0.839195528719894,299
placebo_seen_only,0.75,19,mlp,91,0.1705685618729097,0.0,0.8860407173800813,299
placebo_seen_only,1.0,19,mlp,91,0.033444816053511704,0.0,0.9296087629907297,299
placebo_seen_only,0.0,0,rf,12345,0.21070234113712374,0.0,0.8025409081726561,299
placebo_seen_only,0.25,0,rf,12345,0.2040133779264214,0.0,0.8025409081726561,299
placebo_seen_only,0.5,0,rf,12345,0.11371237458193979,0.0,0.8694305402796795,299
placebo_seen_only,0.75,0,rf,12345,0.06688963210702341,0.0,0.9162757289398666,299
placebo_seen_only,1.0,0,rf,12345,0.0,0.0,0.9798882179973514,299
placebo_seen_only,0.0,1,rf,12345,0.23411371237458195,0.0,0.7724405737244955,299
placebo_seen_only,0.25,1,rf,12345,0.19063545150501673,0.0,0.8092298713833584,299
placebo_seen_only,0.5,1,rf,12345,0.11371237458193979,0.0,0.8727974680703015,299
placebo_seen_only,0.75,1,rf,12345,0.046822742474916385,0.0,0.9296985477318129,299
