dataset,realization,arch,seed,draw,ess,marg_unw,marg_ipw,focal_unw,focal_ipw,w_Benign,w_DoS
cicids2017,R1_holdout_Slowhttptest,xgb,91,1,2197.7334616020685,0.9481004560556346,0.9454938725093193,0.943089430894309,0.943089430894309,0.47983028174901765,41.46666666666667
cicids2017,R1_holdout_Slowhttptest,xgb,91,2,1875.4325138541838,0.9528261004147837,0.9505579312835537,0.9484732824427481,0.948473282442748,0.47891936998018153,48.66793893129771
cicids2017,R1_holdout_Slowhttptest,xgb,91,3,1932.1737489767445,0.9483480880744547,0.9299152432105583,0.912962962962963,0.912962962962963,0.4790792796176882,47.22592592592593
cicids2017,R1_holdout_Slowhttptest,xgb,91,4,1935.719043203007,0.95051486823913,0.9329632159699054,0.9168207024029574,0.9168207024029573,0.47908927751575614,47.13863216266174
cicids2017,R1_holdout_Slowhttptest,xgb,91,5,1999.5135555195855,0.9490497121277781,0.9392510425676789,0.9302325581395349,0.930232558139535,0.47926931106471815,45.62075134168158
cicids2017,R1_holdout_Slowhttptest,xgb,91,6,1889.6207391042017,0.950205328215605,0.939638057836237,0.9299242424242424,0.9299242424242423,0.4789593373808183,48.29924242424242
cicids2017,R1_holdout_Slowhttptest,xgb,91,7,1971.1653008415167,0.9515673043191152,0.9342571205933163,0.9183303085299456,0.9183303085299456,0.47918927945228357,46.28312159709619
cicids2017,R1_holdout_Slowhttptest,xgb,91,8,1942.8092670511112,0.9503085082234466,0.9445360029931185,0.9392265193370166,0.9392265193370165,0.47910927456382,46.96500920810313
cicids2017,R1_holdout_Slowhttptest,xgb,91,9,1978.2530938314178,0.950205328215605,0.9328171842958372,0.9168173598553345,0.9168173598553345,0.479209284849497,46.11573236889693
cicids2017,R2_holdout_Slowloris,mlp,12345,0,4216.311183632058,0.9419368246051538,0.71894652502166,0.5055225148683092,0.5055225148683092,0.4890398994525275,21.37892948173322
cicids2017,R2_holdout_Slowloris,mlp,12345,1,4254.882469513115,0.934954280964256,0.7002897194152838,0.47558922558922556,0.4755892255892255,0.48915452143526805,21.180976430976433
cicids2017,R2_holdout_Slowloris,mlp,12345,2,4433.510426563556,0.9367414796342477,0.7227217899259035,0.5173527037933817,0.5173527037933817,0.4896866534416928,20.3091202582728
cicids2017,R2_holdout_Slowloris,mlp,12345,3,4447.506366478089,0.9390274314214464,0.7090517343135713,0.4883346741753821,0.48833467417538223,0.4897284382533012,20.24376508447305
cicids2017,R2_holdout_Slowloris,mlp,12345,4,4461.500255651862,0.9373233582709892,0.7062092284816633,0.4843624699278268,0.48436246992782667,0.48977023019648835,20.178829190056135
cicids2017,R2_holdout_Slowloris,mlp,12345,5,4454.503567412949,0.9353906899418122,0.6982731440475117,0.4706827309236948,0.4706827309236948,0.4897493333333333,20.21124497991968
cicids2017,R2_holdout_Slowloris,mlp,12345,6,4342.486836259471,0.9408977556109726,0.715571611015816,0.49958779884583676,0.4995877988458368,0.489415225872471,20.7444352844188
cicids2017,R2_holdout_Slowloris,mlp,12345,7,4426.511687605411,0.938216957605985,0.7242749540321987,0.5189975747776879,0.518997574777688,0.4896657637096602,20.341956345998383
cicids2017,R2_holdout_Slowloris,mlp,12345,8,4356.496103890268,0.9377597672485453,0.6985329613494726,0.4691865242399343,0.4691865242399344,0.489456964373281,20.676253081347575
cicids2017,R2_holdout_Slowloris,mlp,12345,9,4198.773657549836,0.9426226101413134,0.7068446847065084,0.4812286689419795,0.4812286689419794,0.4889878163074039,21.47013651877133
cicids2017,R2_holdout_Slowloris,mlp,1337,0,4223.3252974966,0.9404613466334164,0.7177958667831985,0.5046649703138253,0.5046649703138252,0.4890607358173025,21.342663273960987
cicids2017,R2_holdout_Slowloris,mlp,1337,1,4303.9507797309925,0.9401288445552785,0.7438218677326219,0.5557404326123128,0.5557404326123128,0.4893004816914617,20.934276206322796
cicids2017,R2_holdout_Slowloris,mlp,1337,2,4426.511687605411,0.9392560266001663,0.7202456126311244,0.5101050929668552,0.5101050929668555,0.4896657637096602,20.341956345998383
cicids2017,R2_holdout_Slowloris,mlp,1337,3,4345.989345366943,0.94071072319202,0.7224242875985682,0.5131795716639209,0.5131795716639208,0.4894256598302989,20.727347611202635
cicids2017,R2_holdout_Slowloris,mlp,1337,4,4398.511605351472,0.939713216957606,0.7337571337839606,0.5362082994304312,0.5362082994304311,0.48958222260135204,20.474369406021157
cicids2017,R2_holdout_Slowloris,mlp,1337,5,4395.011018369518,0.9379883624272651,0.7277278041305892,0.5260586319218241,0.5260586319218241,0.4895717819670733,20.491042345276874
cicids2017,R2_holdout_Slowloris,mlp,1337,6,4451.005031031842,0.9368661679135495,0.7307676377508608,0.5329581993569131,0.5329581993569132,0.48973888557044115,20.227491961414792
cicids2017,R2_holdout_Slowloris,mlp,1337,7,4416.012617947372,0.9386325852036576,0.7251092758976224,0.520259319286872,0.520259319286872,0.4896344324531843,20.39141004862237
cicids2017,R2_holdout_Slowloris,mlp,1337,8,4409.012597377163,0.9374480465502909,0.7357227751232662,0.5422077922077922,0.5422077922077921,0.4896135471762498,20.42451298701299
cicids2017,R2_holdout_Slowloris,mlp,1337,9,4440.508652858037,0.9389235245220282,0.7200840936784685,0.5100725221595488,0.5100725221595487,0.4897075449561637,20.27639000805802
cicids2017,R2_holdout_Slowloris,mlp,2024,0,4527.94322115268,0.9385078969243558,0.7063949727898424,0.4834123222748815,0.48341232227488157,0.4899688393733726,19.875987361769354
cicids2017,R2_holdout_Slowloris,mlp,2024,1,4300.4467331409805,0.9393391521197008,0.705396438750113,0.48126561199000834,0.4812656119900084,0.48929005307018475,20.95170691090758
cicids2017,R2_holdout_Slowloris,mlp,2024,2,4370.503321339924,0.9376558603491272,0.7240573519656085,0.5192465192465192,0.5192465192465191,0.4894987099938165,20.60851760851761
cicids2017,R2_holdout_Slowloris,mlp,2024,3,4345.989345366944,0.9353283458021613,0.7092757153899159,0.4925864909390445,0.49258649093904444,0.4894256598302989,20.727347611202635
cicids2017,R2_holdout_Slowloris,mlp,2024,4,4307.454698204855,0.9380714879467996,0.7081977208437865,0.48794679966749793,0.48794679966749793,0.48931091075729477,20.916874480465502
cicids2017,R2_holdout_Slowloris,mlp,2024,5,4363.4999688931175,0.9389650872817955,0.7016713528646554,0.4741591468416735,0.4741591468416735,0.4894778362934692,20.642329778506973
cicids2017,R2_holdout_Slowloris,mlp,2024,6,4296.942558436162,0.9362635078969244,0.7053684395593143,0.4841666666666667,0.48416666666666663,0.4892796248934356,20.969166666666666
cicids2017,R2_holdout_Slowloris,mlp,2024,7,4359.998100460523,0.9357024106400665,0.7220644123630168,0.5172413793103449,0.5172413793103449,0.4894674001108695,20.65927750410509
cicids2017,R2_holdout_Slowloris,mlp,2024,8,4388.009459953614,0.938383208645054,0.6992058245725251,0.4698205546492659,0.4698205546492658,0.4895509020343754,20.52446982055465
cicids2017,R2_holdout_Slowloris,mlp,2024,9,4268.904548826056,0.9397339983374896,0.7044030411824982,0.4790268456375839,0.4790268456375839,0.4891962154790317,21.10989932885906
cicids2017,R2_holdout_Slowloris,mlp,3407,0,4534.9345254341215,0.940045719035744,0.7196400568629583,0.5078864353312302,0.5078864353312303,0.48998975497310676,19.844637223974765
cicids2017,R2_holdout_Slowloris,mlp,3407,1,4384.508488522351,0.9387988362427265,0.7196018544675749,0.5093877551020408,0.5093877551020408,0.48954046273589935,20.54122448979592
cicids2017,R2_holdout_Slowloris,mlp,3407,2,4587.352960671357,0.9352660016625104,0.7083767911472303,0.49025720966484804,0.490257209664848,0.49014667890770114,19.612626656274358
cicids2017,R2_holdout_Slowloris,mlp,3407,3,4517.455303217019,0.9379675810473815,0.7192210031273074,0.5091053048297703,0.5091053048297703,0.4899374693215528,19.92319873317498
cicids2017,R2_holdout_Slowloris,mlp,3407,4,4244.364565001799,0.9381130507065669,0.7205425160932006,0.5122362869198313,0.5122362869198311,0.48912325556620856,21.234599156118144
cicids2017,R2_holdout_Slowloris,mlp,3407,5,4433.510426563555,0.9363881961762262,0.7077212852940991,0.4882970137207425,0.4882970137207424,0.4896866534416928,20.3091202582728
cicids2017,R2_holdout_Slowloris,mlp,3407,6,4520.951404062244,0.9385078969243558,0.7233200008660261,0.5166139240506329,0.516613924050633,0.48994792555915995,19.90743670886076
cicids2017,R2_holdout_Slowloris,mlp,3407,7,4447.506366478088,0.937115544472153,0.7150942032800393,0.50201126307321,0.50201126307321,0.4897284382533012,20.24376508447305
cicids2017,R2_holdout_Slowloris,mlp,3407,8,4416.012617947372,0.9365336658354114,0.7191185363907271,0.5105348460291734,0.5105348460291734,0.4896344324531843,20.39141004862237
cicids2017,R2_holdout_Slowloris,mlp,3407,9,4314.462150798757,0.9407730673316709,0.7023348468491567,0.4738589211618257,0.4738589211618256,0.4893317702227432,20.882157676348548
cicids2017,R2_holdout_Slowloris,mlp,42,0,4451.005031031843,0.9380922693266833,0.7092185090757376,0.4895498392282958,0.48954983922829587,0.48973888557044115,20.227491961414792
cicids2017,R2_holdout_Slowloris,mlp,42,1,4611.805024056664,0.9401704073150458,0.7228935227127585,0.513953488372093,0.513953488372093,0.49021994448003414,19.506201550387598
cicids2017,R2_holdout_Slowloris,mlp,42,2,4423.01212588083,0.939380714879468,0.7093645011546627,0.4886731391585761,0.488673139158576,0.48965531951198704,20.3584142394822
cicids2017,R2_holdout_Slowloris,mlp,42,3,4541.925316895799,0.9377597672485453,0.7056724970872119,0.4826771653543307,0.4826771653543307,0.49001067235859125,19.813385826771654
cicids2017,R2_holdout_Slowloris,mlp,42,4,4268.904548826057,0.9370947630922694,0.7142536305753087,0.5008389261744967,0.5008389261744967,0.4891962154790317,21.10989932885906
cicids2017,R2_holdout_Slowloris,mlp,42,5,4464.99840750697,0.9383416458852868,0.706514677407841,0.483974358974359,0.48397435897435903,0.4897806792968083,20.16266025641026
cicids2017,R2_holdout_Slowloris,mlp,42,6,4475.49209399876,0.9378013300083126,0.7081190840518656,0.4876099120703437,0.4876099120703436,0.48981202927308026,20.114308553157475
cicids2017,R2_holdout_Slowloris,mlp,42,7,4482.4872440852205,0.9364505403158769,0.7050339833079055,0.4828411811652035,0.4828411811652036,0.4898329314869737,20.08220271348763
cicids2017,R2_holdout_Slowloris,mlp,42,8,4391.510303236459,0.9380714879467996,0.7167508952792901,0.5044824775876121,0.504482477587612,0.4895613417780905,20.507742461287695
cicids2017,R2_holdout_Slowloris,mlp,42,9,4430.011121166769,0.9366999168744805,0.7047728006654775,0.48222940226171246,0.48222940226171246,0.48967620835288594,20.325525040387724
cicids2017,R2_holdout_Slowloris,mlp,512,0,4464.998407506969,0.937780548628429,0.7144164544901614,0.5,0.5000000000000001,0.4897806792968083,20.16266025641026
cicids2017,R2_holdout_Slowloris,mlp,512,1,4352.993979183689,0.9353906899418122,0.7101614206238602,0.4942434210526316,0.49424342105263164,0.4894465290806754,20.69325657894737
cicids2017,R2_holdout_Slowloris,mlp,512,2,4293.438255617889,0.938050706566916,0.7132598075870289,0.49791492910758967,0.49791492910758967,0.48926919716118583,20.986655546288574
cicids2017,R2_holdout_Slowloris,mlp,512,3,4534.9345254341215,0.9363881961762262,0.722674503512018,0.5173501577287066,0.5173501577287067,0.48998975497310676,19.844637223974765
cicids2017,R2_holdout_Slowloris,mlp,512,4,4440.508652858035,0.9380091438071488,0.7151131743295037,0.5012087026591459,0.5012087026591459,0.4897075449561637,20.27639000805802
cicids2017,R2_holdout_Slowloris,mlp,512,5,4426.51168760541,0.9420615128844555,0.7207942472307964,0.5084882780921585,0.5084882780921586,0.4896657637096602,20.341956345998383
cicids2017,R2_holdout_Slowloris,mlp,512,6,4363.4999688931175,0.9380299251870324,0.7188033827678093,0.5086136177194421,0.5086136177194421,0.4894778362934692,20.642329778506973
cicids2017,R2_holdout_Slowloris,mlp,512,7,4384.5084885223505,0.9385494596841231,0.7148960562578806,0.5004081632653061,0.5004081632653061,0.48954046273589935,20.54122448979592
cicids2017,R2_holdout_Slowloris,mlp,512,8,4489.481881432673,0.9391313383208645,0.7234432351967869,0.5163346613545817,0.5163346613545816,0.4898538354849034,20.05019920318725
cicids2017,R2_holdout_Slowloris,mlp,512,9,4402.01206418096,0.9378221113881962,0.7247286265849799,0.5203252032520326,0.5203252032520325,0.4895926636809554,20.45772357723577
cicids2017,R2_holdout_Slowloris,mlp,6021,0,4321.469090911928,0.940045719035744,0.7159721379103711,0.5012427506213754,0.5012427506213751,0.4893526314667576,20.847555923777964
cicids2017,R2_holdout_Slowloris,mlp,6021,1,4328.47551853361,0.9374480465502909,0.7142866564128012,0.5004135649296939,0.5004135649296939,0.4893734944895653,20.81306865177833
cicids2017,R2_holdout_Slowloris,mlp,6021,2,4181.232929572216,0.9387988362427265,0.7195806300418729,0.5098543273350471,0.5098543273350471,0.48893574425489317,21.56212510711225
cicids2017,R2_holdout_Slowloris,mlp,6021,3,4416.012617947372,0.9392975893599335,0.7122001213282352,0.49432739059967584,0.4943273905996759,0.4896344324531843,20.39141004862237
cicids2017,R2_holdout_Slowloris,mlp,6021,4,4170.706955945752,0.9372817955112219,0.7142281258443145,0.5008591065292096,0.5008591065292095,0.4889045063463668,21.617697594501717
cicids2017,R2_holdout_Slowloris,mlp,6021,5,4398.511605351472,0.9379675810473815,0.716290043301099,0.5036615134255492,0.5036615134255491,0.48958222260135204,20.474369406021157
cicids2017,R2_holdout_Slowloris,mlp,6021,6,4345.989345366942,0.9417290108063175,0.7241843795184729,0.515650741350906,0.5156507413509062,0.4894256598302989,20.727347611202635
cicids2017,R2_holdout_Slowloris,mlp,6021,7,4317.965684916107,0.9396093100581878,0.7146959561868829,0.49917081260364843,0.4991708126036484,0.48934220062241546,20.864842454394694
cicids2017,R2_holdout_Slowloris,mlp,6021,8,4381.007388944004,0.9364297589359933,0.7186500779240227,0.5098039215686274,0.5098039215686274,0.4895300238826339,20.55800653594771
cicids2017,R2_holdout_Slowloris,mlp,6021,9,4230.338899020242,0.9384455527847049,0.7220064051961124,0.514817950889077,0.5148179508890769,0.48908157395768975,21.306519898391194
cicids2017,R2_holdout_Slowloris,mlp,7,0,4321.469090911927,0.9366999168744805,0.7380268679748616,0.5476387738193869,0.5476387738193867,0.4893526314667576,20.847555923777964
cicids2017,R2_holdout_Slowloris,mlp,7,1,4279.419763237091,0.9406068162926018,0.735432215380583,0.5389121338912134,0.5389121338912135,0.4892274906766116,21.05690376569038
cicids2017,R2_holdout_Slowloris,mlp,7,2,4458.001975620071,0.939713216957606,0.7288674343183491,0.5264847512038523,0.5264847512038522,0.48975978154200617,20.19502407704655
cicids2017,R2_holdout_Slowloris,mlp,7,3,4212.80393457531,0.9401704073150458,0.7361122457656206,0.5408163265306123,0.5408163265306123,0.48902948193592366,21.397108843537417
cicids2017,R2_holdout_Slowloris,mlp,7,4,4268.904548826058,0.9420615128844555,0.7312532523823412,0.5293624161073825,0.5293624161073827,0.4891962154790317,21.10989932885906
cicids2017,R2_holdout_Slowloris,mlp,7,5,4219.818304606269,0.9405860349127182,0.7284810411365702,0.5254668930390493,0.5254668930390493,0.48905031741297766,21.360780984719863
cicids2017,R2_holdout_Slowloris,mlp,7,6,4272.409748400895,0.9364921030756442,0.7402947555396214,0.5523889354568315,0.5523889354568314,0.48920664010058174,21.092204526404025
cicids2017,R2_holdout_Slowloris,mlp,7,7,4328.475518533611,0.9403782211138819,0.7376830365229848,0.543424317617866,0.5434243176178659,0.4893734944895653,20.81306865177833
cicids2017,R2_holdout_Slowloris,mlp,7,8,4349.4917263421285,0.9371363258520365,0.7435756090230718,0.5580246913580247,0.5580246913580246,0.4894360942330242,20.710288065843624
cicids2017,R2_holdout_Slowloris,mlp,7,9,4468.496431184052,0.938216957605985,0.7385316710282731,0.5468374699759808,0.5468374699759809,0.4897911288429946,20.146517213771016
cicids2017,R2_holdout_Slowloris,mlp,88,0,4349.491726342129,0.9400872817955113,0.7298920939441671,0.528395061728395,0.528395061728395,0.4894360942330242,20.710288065843624
cicids2017,R2_holdout_Slowloris,mlp,88,1,4317.965684916107,0.9384871155444722,0.7272731803978829,0.5248756218905473,0.5248756218905473,0.48934220062241546,20.864842454394694
cicids2017,R2_holdout_Slowloris,mlp,88,2,4423.012125880832,0.9379467996674979,0.7198106830705574,0.5105177993527508,0.5105177993527507,0.48965531951198704,20.3584142394822
cicids2017,R2_holdout_Slowloris,mlp,88,3,4461.500255651861,0.9386325852036576,0.7334462267545904,0.5364875701684042,0.5364875701684041,0.48977023019648835,20.178829190056135
cicids2017,R2_holdout_Slowloris,mlp,88,4,4370.503321339924,0.9367206982543641,0.7269443991235152,0.5257985257985258,0.5257985257985257,0.4894987099938165,20.60851760851761
cicids2017,R2_holdout_Slowloris,mlp,88,5,4430.011121166769,0.9381338320864505,0.7240246887747446,0.518578352180937,0.5185783521809368,0.48967620835288594,20.325525040387724
cicids2017,R2_holdout_Slowloris,mlp,88,6,4335.481433653046,0.940544472152951,0.7381577020486179,0.5441783649876135,0.5441783649876135,0.48939435929139397,20.77869529314616
cicids2017,R2_holdout_Slowloris,mlp,88,7,4541.925316895799,0.9380922693266833,0.7363544730326218,0.5425196850393701,0.5425196850393702,0.49001067235859125,19.813385826771654
cicids2017,R2_holdout_Slowloris,mlp,88,8,4139.122119698087,0.9387572734829592,0.7182312994449174,0.5073593073593073,0.5073593073593073,0.4888108165655275,21.786147186147186
cicids2017,R2_holdout_Slowloris,mlp,88,9,4352.9939791836905,0.9411055694098088,0.7360510163894434,0.5394736842105263,0.5394736842105263,0.4894465290806754,20.69325657894737
cicids2017,R2_holdout_Slowloris,mlp,91,0,4338.984199021054,0.937219451371571,0.7143985779886644,0.5008250825082509,0.5008250825082509,0.4894047923595122,20.761551155115512
cicids2017,R2_holdout_Slowloris,mlp,91,1,4388.009459953615,0.9372402327514547,0.7015607525196936,0.47553017944535075,0.47553017944535064,0.4895509020343754,20.52446982055465
cicids2017,R2_holdout_Slowloris,mlp,91,2,4451.005031031843,0.9379260182876143,0.7185711776056598,0.5080385852090032,0.5080385852090034,0.48973888557044115,20.227491961414792
cicids2017,R2_holdout_Slowloris,mlp,91,3,4601.32633770051,0.9375935162094763,0.6972719382192744,0.4662004662004662,0.46620046620046623,0.4901885422672047,19.551670551670554
cicids2017,R2_holdout_Slowloris,mlp,91,4,4388.009459953618,0.9369700748129676,0.7101719149378664,0.4926590538336052,0.4926590538336051,0.4895509020343754,20.52446982055465
cicids2017,R2_holdout_Slowloris,mlp,91,5,4482.4872440852205,0.9369285120532004,0.702418014250345,0.4772545889864326,0.47725458898643264,0.4898329314869737,20.08220271348763
cicids2017,R2_holdout_Slowloris,mlp,91,6,4454.503567412949,0.938383208645054,0.717361843482325,0.5052208835341365,0.5052208835341365,0.4897493333333333,20.21124497991968
cicids2017,R2_holdout_Slowloris,mlp,91,7,4569.883354329546,0.9391729010806318,0.708453379398324,0.486697965571205,0.48669796557120487,0.4900943597626062,19.689358372456965
cicids2017,R2_holdout_Slowloris,mlp,91,8,4458.001975620071,0.9394430590191188,0.7062124797586484,0.4823434991974318,0.4823434991974317,0.48975978154200617,20.19502407704655
cicids2017,R2_holdout_Slowloris,mlp,91,9,4363.4999688931175,0.937115544472153,0.7016036507959587,0.47579983593109104,0.4757998359310911,0.4894778362934692,20.642329778506973
cicids2017,R2_holdout_Slowloris,rf,12345,0,4430.011121166769,0.9372610141313383,0.6864978226975633,0.4458804523424879,0.4458804523424878,0.48967620835288594,20.325525040387724
cicids2017,R2_holdout_Slowloris,rf,12345,1,4510.462716933277,0.939380714879468,0.6879556589207838,0.4464710547184774,0.44647105471847737,0.4899165581851938,19.954797779540048
cicids2017,R2_holdout_Slowloris,rf,12345,2,4552.410542527714,0.9384039900249377,0.6877962010699532,0.4469756480754124,0.44697564807541246,0.49004205178559995,19.766692851531815
cicids2017,R2_holdout_Slowloris,rf,12345,3,4402.012064180961,0.9370324189526185,0.6807706409835019,0.4349593495934959,0.4349593495934959,0.4895926636809554,20.45772357723577
cicids2017,R2_holdout_Slowloris,rf,12345,4,4293.438255617889,0.9378428927680797,0.6824887246878435,0.4378648874061718,0.43786488740617185,0.48926919716118583,20.986655546288574
cicids2017,R2_holdout_Slowloris,rf,12345,5,4345.989345366943,0.9411055694098088,0.6944392152127584,0.45799011532125206,0.45799011532125206,0.4894256598302989,20.727347611202635
cicids2017,R2_holdout_Slowloris,rf,12345,6,4492.979007825898,0.9342061512884455,0.6789908896939931,0.4339171974522293,0.4339171974522293,0.4898642881529532,20.034235668789808
cicids2017,R2_holdout_Slowloris,rf,12345,7,4363.4999688931175,0.9353906899418122,0.689451662789888,0.45365053322395404,0.4536505332239541,0.4894778362934692,20.642329778506973
cicids2017,R2_holdout_Slowloris,rf,12345,8,4485.984626851991,0.936949293433084,0.6802703731687926,0.43381180223285487,0.433811802232855,0.4898433832629198,20.066188197767147
cicids2017,R2_holdout_Slowloris,rf,12345,9,4321.469090911927,0.9351413133832086,0.6860725029347605,0.44739022369511183,0.4473902236951118,0.4893526314667576,20.847555923777964
cicids2017,R2_holdout_Slowloris,rf,1337,0,4398.511605351471,0.9363674147963424,0.6889266972728537,0.451586655817738,0.4515866558177379,0.48958222260135204,20.474369406021157
cicids2017,R2_holdout_Slowloris,rf,1337,1,4363.499968893119,0.9389443059019119,0.6828149976020639,0.4372436423297785,0.4372436423297785,0.4894778362934692,20.642329778506973
cicids2017,R2_holdout_Slowloris,rf,1337,2,4622.282556301808,0.9374688279301746,0.6910125727045314,0.4539829853054911,0.4539829853054912,0.49025135071646697,19.46094354215004
cicids2017,R2_holdout_Slowloris,rf,1337,3,4458.001975620071,0.9354322527015794,0.678858987984773,0.43258426966292135,0.43258426966292124,0.48975978154200617,20.19502407704655
cicids2017,R2_holdout_Slowloris,rf,1337,4,4268.904548826057,0.9391936824605154,0.6861406007759225,0.4437919463087248,0.4437919463087248,0.4891962154790317,21.10989932885906
cicids2017,R2_holdout_Slowloris,rf,1337,5,4388.009459953614,0.9370947630922694,0.6865008203214191,0.4461663947797716,0.4461663947797715,0.4895509020343754,20.52446982055465
cicids2017,R2_holdout_Slowloris,rf,1337,6,4391.51030323646,0.9365960099750623,0.6935642652768014,0.46047269763651183,0.4604726976365117,0.4895613417780905,20.507742461287695
cicids2017,R2_holdout_Slowloris,rf,1337,7,4576.871581530896,0.9366999168744805,0.6957093227836773,0.4640625,0.46406250000000004,0.49011528608027327,19.65859375
cicids2017,R2_holdout_Slowloris,rf,1337,8,4293.438255617888,0.9372610141313383,0.6809261374773721,0.4353628023352794,0.4353628023352794,0.48926919716118583,20.986655546288574
cicids2017,R2_holdout_Slowloris,rf,1337,9,4391.510303236458,0.9363050706566916,0.6851017241052494,0.4441727791361043,0.44417277913610426,0.4895613417780905,20.507742461287695
cicids2017,R2_holdout_Slowloris,rf,2024,0,4464.99840750697,0.9351413133832086,0.6795997821793966,0.4342948717948718,0.4342948717948718,0.4897806792968083,20.16266025641026
cicids2017,R2_holdout_Slowloris,rf,2024,1,4503.469617867462,0.9393183707398172,0.6854404364269395,0.4416203335980937,0.44162033359809383,0.489895648833785,19.986497220015888
cicids2017,R2_holdout_Slowloris,rf,2024,2,4296.942558436162,0.9341022443890274,0.6766469570426024,0.43,0.43,0.4892796248934356,20.969166666666666
cicids2017,R2_holdout_Slowloris,rf,2024,3,4286.42926564634,0.9368038237738986,0.6934376241149468,0.4603174603174603,0.46031746031746035,0.48924834303007053,21.02172096908939
cicids2017,R2_holdout_Slowloris,rf,2024,4,4510.462716933279,0.9365544472152951,0.6889980661405456,0.4512291831879461,0.4512291831879461,0.4899165581851938,19.954797779540048
cicids2017,R2_holdout_Slowloris,rf,2024,5,4356.496103890268,0.9353283458021613,0.6864356387419704,0.447822514379622,0.44782251437962206,0.489456964373281,20.676253081347575
cicids2017,R2_holdout_Slowloris,rf,2024,6,4374.004805351444,0.9364089775561097,0.6802061634937471,0.43453355155482815,0.4345335515548281,0.48950914751162095,20.59165302782324
cicids2017,R2_holdout_Slowloris,rf,2024,7,4314.462150798757,0.9411679135494597,0.684728833041529,0.43900414937759336,0.4390041493775933,0.4893317702227432,20.882157676348548
cicids2017,R2_holdout_Slowloris,rf,2024,8,4247.87066126732,0.9394430590191188,0.6783328770241758,0.42833052276559863,0.4283305227655987,0.48913367707845057,21.216694772344013
cicids2017,R2_holdout_Slowloris,rf,2024,9,4142.632058177619,0.9410847880299252,0.6820046972129771,0.4342560553633218,0.4342560553633219,0.4888212247679073,21.767301038062282
cicids2017,R2_holdout_Slowloris,rf,3407,0,4419.512435994368,0.9366583541147132,0.6739295745466131,0.42186234817813767,0.42186234817813767,0.48964487575983784,20.374898785425103
cicids2017,R2_holdout_Slowloris,rf,3407,1,4377.506161219916,0.940544472152951,0.6895676364283424,0.4488961569910057,0.4488961569910057,0.4895195854745506,20.57481602616517
cicids2017,R2_holdout_Slowloris,rf,3407,2,4286.42926564634,0.9390066500415628,0.690248422080462,0.4519632414369256,0.4519632414369256,0.48924834303007053,21.02172096908939
cicids2017,R2_holdout_Slowloris,rf,3407,3,4342.48683625947,0.9351413133832086,0.6769755028997914,0.4295136026380874,0.42951360263808747,0.489415225872471,20.7444352844188
cicids2017,R2_holdout_Slowloris,rf,3407,4,4293.43825561789,0.9362427265170408,0.6736124971563633,0.42201834862385323,0.42201834862385323,0.48926919716118583,20.986655546288574
cicids2017,R2_holdout_Slowloris,rf,3407,5,4381.007388944002,0.938050706566916,0.6835772259253788,0.4395424836601307,0.43954248366013077,0.4895300238826339,20.55800653594771
cicids2017,R2_holdout_Slowloris,rf,3407,6,4310.958488561223,0.9352244389027431,0.6909087168026161,0.4568106312292359,0.456810631229236,0.48932134026771246,20.89950166112957
cicids2017,R2_holdout_Slowloris,rf,3407,7,4388.009459953616,0.9371571072319203,0.6844495746463048,0.44208809135399674,0.4420880913539967,0.4895509020343754,20.52446982055465
cicids2017,R2_holdout_Slowloris,rf,3407,8,4464.998407506971,0.9354945968412303,0.6805904727592443,0.4358974358974359,0.4358974358974359,0.4897806792968083,20.16266025641026
cicids2017,R2_holdout_Slowloris,rf,3407,9,4430.01112116677,0.9362635078969244,0.6872460165565649,0.4483037156704362,0.4483037156704361,0.48967620835288594,20.325525040387724
cicids2017,R2_holdout_Slowloris,rf,42,0,4510.462716933277,0.9370947630922694,0.6831951694695665,0.4393338620142744,0.4393338620142743,0.4899165581851938,19.954797779540048
cicids2017,R2_holdout_Slowloris,rf,42,1,4303.950779730994,0.9374896093100582,0.6800738919908176,0.4334442595673877,0.4334442595673876,0.4893004816914617,20.934276206322796
cicids2017,R2_holdout_Slowloris,rf,42,2,4423.01212588083,0.9370947630922694,0.6867743609014464,0.44660194174757284,0.4466019417475728,0.48965531951198704,20.3584142394822
cicids2017,R2_holdout_Slowloris,rf,42,3,4212.80393457531,0.9372817955112219,0.6816907831699334,0.4370748299319728,0.43707482993197283,0.48902948193592366,21.397108843537417
cicids2017,R2_holdout_Slowloris,rf,42,4,4342.486836259471,0.9357439733998337,0.681058799285436,0.43693322341302554,0.4369332234130256,0.489415225872471,20.7444352844188
cicids2017,R2_holdout_Slowloris,rf,42,5,4548.915595526954,0.9349127182044887,0.6866603465106275,0.4481132075471698,0.4481132075471697,0.4900315915300546,19.782232704402517
cicids2017,R2_holdout_Slowloris,rf,42,6,4265.399221148512,0.9360972568578554,0.6792354115785102,0.4332493702770781,0.4332493702770782,0.4891857913017537,21.127623845507976
cicids2017,R2_holdout_Slowloris,rf,42,7,4367.001709186693,0.9361388196176226,0.6892146079204682,0.4524590163934426,0.45245901639344255,0.4894882729211087,20.625409836065575
cicids2017,R2_holdout_Slowloris,rf,42,8,4527.94322115268,0.9394430590191188,0.6907384444622441,0.4518167456556082,0.4518167456556082,0.4899688393733726,19.875987361769354
