dataset,realization,arch,seed,draw,ess,marg_unw,marg_ipw,focal_unw,focal_ipw,w_background,w_dos,w_nerisbotnet,w_scan11,w_scan44
ugr16,july_to_august,xgb,6021,2,59999.28385648643,0.8680166666666667,0.8674558905714159,0.9484824281150159,0.9484824281150162,0.9992006394884093,0.9949588750331652,0.998402555910543,1.0077936038699276,1.0021378941742383
ugr16,july_to_august,xgb,6021,3,59999.46497971008,0.8657833333333333,0.8654217128401428,0.948690539818279,0.948690539818279,0.9995335510095289,0.9940357852882704,1.0021378941742383,1.0054967153773964,1.0002667377967458
ugr16,july_to_august,xgb,6021,4,59999.567857549955,0.8651,0.8652007913276738,0.9508635694202705,0.9508635694202705,1.0006671114076051,0.9989344698987745,1.004150488686571,1.0004001600640255,0.993904055128545
ugr16,july_to_august,xgb,6021,5,59989.93290021688,0.8674166666666666,0.8672210797870837,0.9464028305595596,0.9464028305595598,1.0057663939922221,1.0102370689655171,0.9828331804481718,1.0110541925047183,0.9741524873360177
ugr16,july_to_august,xgb,6021,6,59986.46265838934,0.8675333333333334,0.8660140139360999,0.9500651890482399,0.9500651890482398,0.9965453095934095,0.9918011108172441,0.9778357235984355,1.0139245640124375,1.0320627494151644
ugr16,july_to_august,xgb,6021,7,59997.027955399324,0.8651333333333333,0.865818038737393,0.9436125725077567,0.9436125725077564,1.0034451617219118,0.9916699722332408,1.011736139214893,0.9921947347532742,0.9910147991543341
ugr16,july_to_august,xgb,6021,8,59986.95957715971,0.8657666666666667,0.866396264691347,0.9472672342762977,0.9472672342762977,1.0028078620136383,0.9881422924901185,1.02993683054106,0.998402555910543,0.9740259740259741
ugr16,july_to_august,xgb,6021,9,59995.51691370702,0.8646166666666667,0.8634681939750447,0.9529722589167767,0.9529722589167766,1.0015022533800702,0.9881422924901185,0.9907529722589167,1.0188833038989267,0.996810207336523
ugr16,july_to_august,xgb,7,0,59998.729157320784,0.8656833333333334,0.8659298209390446,0.9466489714664897,0.9466489714664897,1.0044867072925734,0.9932459276916965,0.9953550099535502,0.9976057462090983,0.9960159362549801
ugr16,july_to_august,xgb,7,1,59994.85462010731,0.8646666666666667,0.8655371519942859,0.9520245890685554,0.9520245890685555,1.0054630157187385,0.9841228185277523,1.0022718161165307,0.9845103701758992,1.0079290417954576
ugr16,july_to_august,xgb,7,2,59999.77558596314,0.8666166666666667,0.866560349082744,0.9517783402157985,0.9517783402157987,1.0004668845461215,0.9958836807860842,0.999067536965499,0.9998666844420744,1.0033444816053512
ugr16,july_to_august,xgb,7,3,59991.391475244876,0.8644666666666667,0.8659122204048691,0.9535870574194404,0.9535870574194404,1.0060024814727877,0.9931144067796611,0.9945630552977058,0.9740259740259741,1.0154346060113728
ugr16,july_to_august,xgb,7,4,59983.011535356214,0.8644333333333334,0.8634302193057193,0.9438383838383838,0.9438383838383838,0.9981368112856002,0.9642581640524557,1.0101010101010102,1.007116959849604,1.0282423910063065
ugr16,july_to_august,xgb,7,5,59994.49655165254,0.8672333333333333,0.8659124557471725,0.949710125387623,0.9497101253876231,0.9945960282465272,0.9915388683236384,1.0111905082917623,1.0206859009254219,0.9989344698987745
ugr16,july_to_august,xgb,7,6,59994.48026935683,0.86905,0.867464658761224,0.9530102790014684,0.9530102790014684,0.993278813362911,0.9969427090256545,1.001201441730076,1.0224948875255624,1.0069817400644467
ugr16,july_to_august,xgb,7,7,59998.61171322101,0.864,0.864716719592655,0.951638689048761,0.9516386890487608,1.0010344022156228,1.0080645161290323,0.9992006394884093,0.9893153937475268,0.9994669509594883
ugr16,july_to_august,xgb,7,8,59994.16770134979,0.8653333333333333,0.8655250489492141,0.9457806767223808,0.9457806767223806,0.9939699158438805,0.998801438274071,1.019160211985324,0.9923260121725324,1.0146103896103895
ugr16,july_to_august,xgb,7,9,59987.58132040415,0.8646333333333334,0.8653520848546475,0.9460771097330817,0.9460771097330817,0.9917027536279793,1.0339123242349049,1.0110541925047183,0.9881422924901185,1.0017363429945239
ugr16,july_to_august,xgb,88,0,59996.37143671006,0.8661666666666666,0.8672300278165491,0.9564584436209634,0.9564584436209634,1.0031767262999498,1.0118726389638424,0.992588671254632,0.9843811523822024,0.9989344698987745
ugr16,july_to_august,xgb,88,1,59992.32413331977,0.8640833333333333,0.8655818805780259,0.9499327052489905,0.9499327052489905,0.99930048965724,1.006576298483425,1.009421265141319,0.9738994935722634,1.0139245640124375
ugr16,july_to_august,xgb,88,2,59995.59953512789,0.8672666666666666,0.8662636756032691,0.9480257856567285,0.9480257856567285,0.9917355371900827,1.0063061854286863,1.0072522159548751,1.0132396649554174,1.0068465565847766
ugr16,july_to_august,xgb,88,3,59991.60614733811,0.8648833333333333,0.8661198887218374,0.9493221008292747,0.9493221008292746,1.0015691249624412,1.0165356465166713,0.987231802027116,0.9778357235984355,1.0132396649554174
ugr16,july_to_august,xgb,88,4,59996.42677905722,0.8647,0.8647890422456707,0.9463254593175853,0.9463254593175853,1.0065425264217414,0.993509074049543,0.984251968503937,1.0,0.9965453095934095
ugr16,july_to_august,xgb,88,5,59997.82593289116,0.8665,0.8669412135902634,0.9483819202995454,0.9483819202995453,0.997207818109294,1.013787510137875,1.0029419630917358,0.9924573243350535,1.0022718161165307
ugr16,july_to_august,xgb,88,6,59997.37817344729,0.8649666666666667,0.8643191496158297,0.9508785942492013,0.9508785942492013,1.000934205258241,0.9966777408637874,0.998402555910543,1.0136504933099066,0.987881981032666
ugr16,july_to_august,xgb,88,7,59986.584408014765,0.8651166666666666,0.8654941578367634,0.9548141337186392,0.9548141337186393,1.003948865537782,1.026132165822958,0.9851569683436229,1.003076100040123,0.971628449280995
ugr16,july_to_august,xgb,88,8,59997.61596833879,0.8645666666666667,0.8647107343301714,0.9505523408732246,0.9505523408732246,1.0052608651945178,0.996810207336523,0.9863229879011046,0.998535481294102,0.9976057462090983
ugr16,july_to_august,xgb,88,9,59997.99516769582,0.8674666666666667,0.8664741053700238,0.9510833444104746,0.9510833444104745,0.996975839952145,0.9969427090256545,0.9969427090256545,1.0139245640124375,1.004553978033753
ugr16,july_to_august,xgb,91,0,59998.033915793916,0.8632166666666666,0.8638238825774005,0.9477482293197915,0.9477482293197915,1.0007004903432404,0.9970752459452275,1.0022718161165307,0.988012119615334,1.0101010101010102
ugr16,july_to_august,xgb,91,1,59999.21301085016,0.8666333333333334,0.8661255927431911,0.9502058159606958,0.9502058159606956,1.0004001600640255,0.9961482268561562,0.9958836807860842,1.0083355740790534,0.9981368112856002
ugr16,july_to_august,xgb,91,2,59996.66467317213,0.8673666666666666,0.8662284641878902,0.9498131340096102,0.9498131340096102,0.9983693300941795,0.9895764612745745,1.00106780565937,1.0180534817429077,0.9982696659124184
ugr16,july_to_august,xgb,91,3,59992.644235033935,0.8650666666666667,0.8667578644967615,0.9482895783611774,0.9482895783611774,1.007725898555593,0.9977384594918186,0.994431185361973,0.9740259740259741,1.0038816758131441
ugr16,july_to_august,xgb,91,4,59996.573342023,0.8648,0.8652617498331283,0.9465800636267232,0.9465800636267232,1.0041168792047395,0.9887936717205009,0.9941675503711559,0.9898376666226739,1.0111905082917623
ugr16,july_to_august,xgb,91,5,59999.83063890529,0.8658,0.865516115912649,0.9496872088380142,0.9496872088380142,0.9995335510095289,0.9986684420772303,0.9982696659124184,1.0040160642570282,1.000934205258241
ugr16,july_to_august,xgb,91,6,59995.115928959174,0.8643666666666666,0.8649311222682898,0.9454447729105079,0.9454447729105079,0.9953550099535502,1.0088781275221954,1.0077936038699276,0.9867122747006972,1.0158472165786265
ugr16,july_to_august,xgb,91,7,59998.59343256385,0.8668166666666667,0.8670186078452048,0.9508417508417508,0.9508417508417508,1.0,0.9996001599360256,1.0101010101010102,0.9997334044254865,0.9907529722589167
ugr16,july_to_august,xgb,91,8,59991.40660178092,0.8668166666666667,0.8650339789865436,0.9476658146105207,0.9476658146105206,0.9904258831297458,0.998535481294102,1.0090138571236378,1.0259917920656634,1.0059012875536482
ugr16,july_to_august,xgb,91,9,59992.942534384434,0.8685333333333334,0.8671053274657949,0.9442054315676257,0.9442054315676255,0.9971746717633373,0.9819324430479184,1.0083355740790534,1.0227737624437474,0.9992006394884093
